asset_id,ticker,company_name,exchange,price_rows,date_start,date_end,trading_days_1y,adjusted_prices_available,price_feature_quality_status,features_calculated,features_missing,quality_flags,return_1m,return_3m,return_6m,return_12m,price_vs_sma_50,price_vs_sma_200,sma_50_vs_sma_200,volatility_3m,volatility_6m,max_drawdown_6m,max_drawdown_12m,downside_volatility_6m,avg_volume_1m,avg_volume_3m,momentum_consistency_flag,trend_positive_flag,recent_high_breakout_flag,near_52w_high_flag,recovery_from_drawdown_flag,price_acceleration_flag,liquidity_available_flag,phase
U00275,ATER,"Aterian, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.025057,-0.579439,-0.183303,-0.534643,-0.416039,-0.43632,-0.034729,1.359461,1.502777,-0.740288,-0.740288,1.019793,227048.619048,274076.52381,false,false,false,false,false,false,true,v2.38H
U00276,ATEX,Anterix Inc. - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.063774,0.338565,1.450068,2.772115,-0.065481,0.700786,0.819959,0.853513,0.706799,-0.211589,-0.223565,0.371192,343426.904762,442432.777778,false,false,false,false,false,false,true,v2.38H
U00277,ATGL,Alpha Technology Group Limited - Class A Ordinary Shares,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.1725,-0.552703,-0.615116,-0.784365,-0.275865,-0.58527,-0.427276,0.929339,0.903087,-0.660339,-0.804864,0.490526,45040.952381,18075.428571,false,false,false,false,false,false,true,v2.38H
U00280,ATLC,Atlanticus Holdings Corporation - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.174162,0.072854,0.653205,0.337931,-0.104496,0.204253,0.344777,0.532175,0.563851,-0.201718,-0.37019,0.373391,144090.47619,167761.904762,false,false,false,false,false,false,true,v2.38H
U00281,ATLO,Ames National Corporation - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.010026,0.074673,0.158383,0.563063,0.021022,0.140149,0.116675,0.210719,0.197401,-0.070922,-0.070922,0.122858,35401.428571,60902.063492,true,true,false,true,false,false,true,v2.38H
U00282,ATLX,Atlas Lithium Corporation - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.125899,-0.312088,-0.386275,-0.417132,-0.016342,-0.282102,-0.270175,0.638945,0.719035,-0.603715,-0.656376,0.503348,174455.190476,372431.095238,false,false,false,false,false,false,true,v2.38H
U00283,ATNI,"ATN International, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.222808,0.062037,0.028328,0.772353,0.114993,0.173629,0.052589,0.681832,0.594231,-0.235628,-0.235628,0.417952,95766.666667,82333.333333,true,true,false,true,false,true,true,v2.38H
U00284,ATOM,Atomera Incorporated - Common Stock,,670,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.255198,-0.6,-0.180873,0.20122,-0.315925,-0.238522,0.113149,0.881997,1.335528,-0.674649,-0.674649,0.547768,522117.095238,777064.428571,false,false,false,false,false,false,true,v2.38H
U00287,ATRA,"Atara Biotherapeutics, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.054971,-0.088889,0.664207,-0.251452,-0.017354,0.016284,0.034232,0.676901,1.583641,-0.373913,-0.768933,0.464903,46109.52381,68201.587302,false,false,false,false,false,false,true,v2.38H
U00288,ATRC,"AtriCure, Inc. - Common Stock",,671,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.26343,0.891725,0.55499,0.32252,0.266301,0.429133,0.128588,0.451997,0.42792,-0.165537,-0.390238,0.238345,670925.52381,882943.428571,true,true,false,true,true,false,true,v2.38H
U00289,ATRO,Astronics Corporation - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.026294,-0.147413,-0.035544,1.006874,-0.037873,0.024705,0.065042,0.808919,0.695467,-0.2612,-0.2612,0.509928,687798.0,717878.825397,false,false,false,false,false,false,true,v2.38H
U00290,ATXG,Addentax Group Corp. - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.159322,-0.326772,-0.237458,-0.592857,-0.095133,-0.327663,-0.256977,1.101336,1.258309,-0.601351,-0.822823,0.792493,13449.190476,17744.968254,false,false,false,false,false,false,true,v2.38H
U00291,ATYR,"aTyr Pharma, Inc. - Common Stock",,565,2024-05-31,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.031504,-0.083654,-0.503646,-0.911431,-0.103261,-0.318461,-0.23998,0.809006,1.265792,-0.619231,-0.934328,1.019688,635941.857143,1398853.634921,false,false,false,false,false,false,true,v2.38H
U00293,AUC,ATIF Holdings Limited - Ordinary Shares,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.054866,-0.147455,0.007669,0.155345,-0.076188,-0.053104,0.024988,0.950415,0.97327,-0.375,-0.591613,0.482826,1709.571429,4824.079365,false,false,false,false,false,false,true,v2.38H
U00294,AUDC,AudioCodes Ltd. - Ordinary Shares,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.019388,-0.015764,0.309305,0.036307,0.022623,0.11815,0.093414,0.325529,0.422434,-0.205506,-0.327273,0.363939,127928.571429,112820.634921,false,true,false,true,false,false,true,v2.38H
U00297,AUPH,Aurinia Pharmaceuticals Inc - Common Shares,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.101579,0.042885,0.134276,0.338615,0.005797,0.036899,0.030923,0.433567,0.408318,-0.217508,-0.217508,0.247504,1115858.190476,1436324.15873,true,true,false,false,false,true,true,v2.38H
U00298,AUR,"Aurora Innovation, Inc. - Class A Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.195876,-0.292746,0.186957,-0.030195,-0.139439,0.02635,0.192652,0.645869,0.714257,-0.35,-0.384992,0.42856,28899750.619048,28138256.555556,false,false,false,false,false,false,true,v2.38H
U00307,AVGO,Broadcom Inc. - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.057492,-0.232344,0.177925,0.243081,-0.039389,0.000358,0.041377,0.529964,0.486348,-0.261603,-0.289513,0.343271,19629095.238095,25375249.206349,false,false,false,false,false,false,true,v2.38H
U00310,AVNW,"Aviat Networks, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.087531,0.029801,-0.278422,-0.187282,-0.106963,-0.130896,-0.0268,0.533788,0.708068,-0.435677,-0.435677,0.73394,168333.333333,155985.714286,false,false,false,false,false,false,true,v2.38H
U00311,AVO,"Mission Produce, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.000779,0.189239,-0.095272,0.02478,-0.001075,-0.000148,0.000928,0.419929,0.421356,-0.340939,-0.340939,0.271287,666113.095238,1198686.904762,false,false,false,false,true,false,true,v2.38H
U00312,AVPT,"AvePoint, Inc. - Class A Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.010479,0.195748,0.25,-0.174817,0.062775,0.155953,0.087675,0.420532,0.45782,-0.20372,-0.45876,0.314262,1826268.238095,2249519.571429,true,true,false,false,true,false,true,v2.38H
U00314,AVT,"Avnet, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.005738,-0.038093,0.401756,0.63808,0.001914,0.257542,0.255139,0.40392,0.406997,-0.125418,-0.180004,0.227759,1317454.238095,1262405.380952,false,true,false,true,false,false,true,v2.38H
U00319,AXG,Solowin Holdings - Class A Ordinary Share,,667,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.264901,-0.356522,-0.39427,-0.446384,-0.242915,-0.366759,-0.16358,0.324482,0.390179,-0.46506,-0.526652,0.29295,195669.428571,172180.285714,false,false,false,false,false,false,true,v2.38H
U00320,AXGN,"Axogen, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.09075,0.264065,0.672142,2.090458,0.109613,0.341455,0.208939,0.47882,0.491756,-0.161723,-0.193047,0.257548,844491.904762,1234567.142857,true,true,false,true,false,true,true,v2.38H
U00322,AXON,"Axon Enterprise, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.099986,0.057496,-0.104975,-0.306427,-0.078252,0.024248,0.111202,0.743037,0.686013,-0.397328,-0.555107,0.435477,934834.761905,987821.111111,false,false,false,false,false,false,true,v2.38H
U00323,AXSM,"Axsome Therapeutics, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.038903,-0.087009,0.236391,0.672411,-0.100941,0.047033,0.164588,0.386963,0.41363,-0.222009,-0.222009,0.241719,654838.095238,856201.587302,false,false,false,false,false,false,true,v2.38H
U00324,AXTI,AXT Inc - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.182904,-0.49382,0.34363,18.348276,-0.119887,0.040986,0.182788,1.689239,1.706132,-0.737485,-0.737485,0.85594,11213433.333333,10274449.206349,false,false,false,false,false,false,true,v2.38H
U00326,AYTU,"Aytu BioPharma, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.0,0.071429,-0.147727,-0.042553,0.005542,-0.054622,-0.059832,0.410426,0.393254,-0.245421,-0.318725,0.219015,29879.714286,27028.15873,false,false,false,false,false,false,true,v2.38H
U00329,AZTA,"Azenta, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.05656,0.347418,0.286471,0.033726,0.079043,0.116171,0.034408,0.50944,0.652907,-0.394558,-0.609364,0.6025,775882.904762,740600.650794,true,true,false,false,true,false,true,v2.38H
U00331,BAER,"Bridger Aerospace Group Holdings, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.443878,-0.504545,-0.543933,-0.463054,-0.330796,-0.455891,-0.186931,0.801493,0.833544,-0.56746,-0.666667,0.576026,1802285.714286,918853.968254,false,false,false,false,false,false,true,v2.38H
U00333,BAND,Bandwidth Inc. - Class A Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.168392,-0.251658,2.264139,2.386,-0.096937,0.531011,0.695353,1.106852,1.20208,-0.528939,-0.528939,0.753429,811814.571429,1263127.079365,false,false,false,false,false,false,true,v2.38H
U00334,BANF,BancFirst Corporation - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.055175,-0.020551,-0.049925,-0.189968,-0.05355,-0.037435,0.017027,0.211841,0.213679,-0.102716,-0.242673,0.12333,102761.904762,161877.777778,false,false,false,false,false,false,true,v2.38H
U00335,BANL,CBL International Limited - Class B Ordinary Shares,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,2.355408,35.982967,21.060958,22.100304,1.826329,7.981594,2.17783,21.274144,15.082556,-0.636842,-0.636842,0.67264,279749.714286,230257.84127,true,true,false,true,true,false,true,v2.38H
U00336,BANR,Banner Corporation - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.027923,0.065072,0.132057,0.023124,-0.019291,0.053609,0.074334,0.205429,0.219709,-0.076446,-0.143384,0.117509,312490.47619,341463.492063,false,false,false,true,false,false,true,v2.38H
U00338,BAOS,Baosheng Media Group Holdings Limited - Ordinary shares,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.463122,-0.893898,-0.879615,-0.886594,-0.778758,-0.872501,-0.423711,1.563797,1.216572,-0.903692,-0.935597,1.268277,8751387.190476,3019797.31746,false,false,false,false,false,false,true,v2.38H
U00339,BATRA,"Atlanta Braves Holdings, Inc. - Series A Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.018549,0.039355,0.147053,0.167456,-0.007378,0.113763,0.122041,0.217894,0.21461,-0.089177,-0.099463,0.117471,81038.095238,65987.301587,true,false,false,true,false,true,true,v2.38H
U00340,BATRK,"Atlanta Braves Holdings, Inc. - Series C Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.015297,0.017633,0.151341,0.116274,-0.024359,0.099601,0.127055,0.240699,0.230938,-0.076792,-0.128722,0.10863,620271.428571,576930.15873,false,false,false,true,false,false,true,v2.38H
U00342,BBCP,"Concrete Pumping Holdings, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.088979,0.150702,0.325,0.29454,-0.117877,0.129041,0.279914,0.709358,0.552965,-0.254772,-0.254772,0.226861,137040.571429,319211.936508,false,false,false,false,true,false,true,v2.38H
U00344,BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.128644,-0.038795,3.803571,3.084599,-0.152199,0.514098,0.785912,1.061503,2.260164,-0.385848,-0.811863,0.694193,80672.047619,48263.698413,false,false,false,false,false,false,true,v2.38H
U00347,BBNX,"Beta Bionics, Inc. - Common Stock",,399,2025-01-30,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.428464,0.491009,0.648228,0.012208,0.129846,0.131769,0.001702,0.733415,0.763849,-0.293395,-0.723038,0.411837,1111757.142857,1156444.444444,true,true,false,false,true,true,true,v2.38H
U00351,BCAL,California BanCorp - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.016783,0.097866,0.148068,0.252375,-0.002809,0.090892,0.093965,0.199638,0.187339,-0.057671,-0.139593,0.119941,144967.380952,215538.333333,false,false,false,true,false,false,true,v2.38H
U00356,BCG,"Binah Capital Group, Inc. - Common Stock",,610,2024-03-27,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.042254,-0.15,-0.34236,-0.306122,-0.072597,-0.307086,-0.252845,0.520143,0.695813,-0.451681,-0.580386,0.357714,63419.047619,36858.730159,false,false,false,false,false,false,true,v2.38H
U00358,BCML,BayCom Corp - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.021311,-0.043269,0.005728,-0.013549,-0.060233,-0.016926,0.046083,0.232434,0.272448,-0.14257,-0.142901,0.250608,58055.142857,72589.809524,false,false,false,false,false,false,true,v2.38H
U00359,BCPC,Balchem Corporation - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.001498,0.10171,-0.044492,0.069221,0.014107,0.04077,0.026292,0.194394,0.208736,-0.144312,-0.147113,0.15903,164864.333333,220435.730159,false,true,false,true,false,false,true,v2.38H
U00363,BDMD,Baird Medical Investment Holdings Ltd - Ordinary Share,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.065421,-0.149254,-0.542169,-0.534694,0.026103,-0.225299,-0.245006,0.59327,0.970734,-0.715116,-0.715116,0.490989,48559.714286,75624.666667,false,false,false,false,false,false,true,v2.38H
U00364,BDSX,"Biodesix, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.137994,0.623705,0.617419,1.935597,0.096273,0.706705,0.556825,0.894526,0.971543,-0.492784,-0.492784,0.438001,133952.380952,95514.285714,true,true,false,false,true,false,true,v2.38H
U00367,BEAM,Beam Therapeutics Inc. - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.120031,0.002072,0.066128,0.773839,-0.019701,0.021408,0.041935,0.691531,0.687431,-0.338871,-0.381531,0.393041,1635488.428571,2121651.698413,true,false,false,false,false,true,true,v2.38H
U00369,BEEM,Beam Global - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.275229,-0.073333,-0.091503,-0.492701,0.157003,-0.078628,-0.203656,0.940514,0.914127,-0.503046,-0.74768,0.486941,2362966.380952,2096623.714286,false,false,false,false,false,false,true,v2.38H
U00371,BELFA,Bel Fuse Inc. - Class A Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.076958,-0.148215,0.040045,0.77034,-0.124024,-0.020079,0.118662,0.693895,0.650845,-0.304879,-0.304879,0.522619,156575.809524,185447.492063,false,false,false,false,false,false,true,v2.38H
U00372,BELFB,Bel Fuse Inc. - Class B Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.114289,-0.095832,0.13934,0.809007,-0.118106,0.040571,0.179928,0.6877,0.623168,-0.272069,-0.272069,0.48949,174992.380952,267654.603175,false,false,false,false,false,false,true,v2.38H
U00374,BETR,Better Home & Finance Holding Company - Class A Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.552015,-0.568454,-0.62838,-0.459567,-0.399197,-0.608998,-0.349201,1.2644,1.260057,-0.755687,-0.865226,1.019142,970719.047619,517760.31746,false,false,false,false,false,false,true,v2.38H
U00375,BFC,Bank First Corporation - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.03194,0.074784,0.089427,0.157097,-0.004688,0.071534,0.07658,0.231393,0.214785,-0.082195,-0.141728,0.147812,71857.0,91415.825397,false,false,false,true,false,false,true,v2.38H
U00377,BFRI,Biofrontera Inc. - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.289916,0.490291,0.715084,0.732506,0.269875,0.581895,0.245709,0.710453,0.712552,-0.322609,-0.508621,0.461658,580149.809524,417664.222222,true,true,false,true,true,true,true,v2.38H
U00378,BFST,"Business First Bancshares, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.038847,0.089876,0.112804,0.226709,-0.014183,0.081033,0.096587,0.190361,0.206603,-0.074483,-0.13938,0.133782,207824.333333,250692.238095,false,false,false,true,false,false,true,v2.38H
U00379,BGC,"BGC Group, Inc. - Class A Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.052678,0.159574,0.243776,0.222222,0.060086,0.172284,0.105838,0.424626,0.360237,-0.196838,-0.196838,0.235775,2832851.714286,3121223.587302,true,true,false,true,false,false,true,v2.38H
U00383,BGLC,BioNexus Gene Lab Corp - Common stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.027972,-0.36087,-0.418972,-0.741197,-0.115342,-0.427928,-0.35334,0.786089,0.696199,-0.502638,-0.78,0.449877,9422.809524,94536.174603,false,false,false,false,false,false,true,v2.38H
U00384,BGM,BGM Group Ltd. - Class A Ordinary Shares,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.062199,-0.160308,-0.754144,-0.963662,-0.097069,-0.849897,-0.833761,1.337627,1.393339,-0.772727,-0.978723,1.073924,307818.714286,424001.47619,false,false,false,false,false,false,true,v2.38H
U00387,BHRB,Burke & Herbert Financial Services Corp. - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.041005,0.103077,0.073894,0.111233,-0.014593,0.065114,0.080888,0.213011,0.199459,-0.074636,-0.136689,0.122695,108403.285714,162931.253968,false,false,false,true,false,false,true,v2.38H
U00389,BIAF,"bioAffinity Technologies, Inc. - Common Stock",,668,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,9.510367,2.765714,5.216981,-0.103401,4.494047,3.001226,-0.271716,24.02463,17.086709,-0.919198,-0.963524,0.812114,10835824.47619,3923204.984127,true,false,true,false,true,true,true,v2.38H
U00390,BIIB,Biogen Inc. - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.070459,0.144098,0.174003,0.633943,0.037947,0.135909,0.09438,0.389963,0.361595,-0.113927,-0.143354,0.229356,750849.714286,1122216.571429,true,true,false,true,false,true,true,v2.38H
U00391,BIOA,"BioAge Labs, Inc. - Common Stock",,484,2024-09-26,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.116883,-0.424426,-0.534702,0.931034,-0.44817,-0.436742,0.020709,1.508876,1.213021,-0.639841,-0.639841,1.267901,726956.809524,857250.68254,false,false,false,false,false,false,true,v2.38H
U00396,BIYA,Baiya International Group Inc. - Ordinary Shares,,364,2025-03-21,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.290323,1.441731,0.466667,-0.846957,-0.097754,-0.203829,-0.117567,16.511756,11.945,-0.866351,-0.983264,1.280784,243466.666667,13656643.650794,false,false,false,false,true,false,true,v2.38H
U00398,BJRI,"BJ's Restaurants, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.095768,0.392334,0.721014,0.839988,-0.044058,0.326957,0.388115,0.483624,0.432054,-0.168462,-0.265495,0.259872,461732.714286,521052.174603,false,false,false,false,true,false,true,v2.38H
U00401,BKR,Baker Hughes Company - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.046785,-0.013712,0.017829,0.402093,0.068666,0.092599,0.022395,0.324691,0.345145,-0.242429,-0.242429,0.201837,6379762.666667,8292893.904762,false,true,false,true,false,false,true,v2.38H
U00402,BL,"BlackLine, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.017389,0.056759,-0.119464,-0.407578,0.070833,-0.16301,-0.218375,0.539158,0.600847,-0.369565,-0.571137,0.372114,1188871.428571,1122957.142857,false,false,false,false,false,false,true,v2.38H
U00403,BLBD,Blue Bird Corporation - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.187575,-0.16298,0.052494,0.036993,-0.154429,-0.015612,0.164169,0.460667,0.468635,-0.286503,-0.286503,0.373764,650238.095238,502014.285714,false,false,false,false,false,false,true,v2.38H
U00406,BLIN,"Bridgeline Digital, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.166752,-0.22008,0.146941,-0.318252,-0.135802,-0.00064,0.156402,0.627654,0.727833,-0.294118,-0.55414,0.308775,60004.047619,90377.539683,false,false,false,false,false,false,true,v2.38H
U00408,BLKB,"Blackbaud, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.076854,0.571194,-0.051043,-0.283766,0.252096,0.081901,-0.135928,0.604706,0.571715,-0.466747,-0.621776,0.3289,456142.857143,747353.968254,false,false,false,false,true,false,true,v2.38H
U00409,BLLN,"BillionToOne, Inc. - Class A common stock",,205,2025-11-06,2026-09-01,205,false,PRICE_FEATURES_PARTIAL,19,max_drawdown_12m|return_12m,adjusted_prices_unavailable|less_than_252_sessions,-0.327702,-0.020477,0.110416,,-0.192625,-0.029516,0.202024,0.963192,0.934664,-0.413283,,0.833193,805289.619048,749985.428571,false,false,false,false,false,false,true,v2.38H
U00410,BLMN,"Bloomin' Brands, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.077434,0.247119,0.533858,0.32517,0.029881,0.313075,0.274977,0.880088,0.917902,-0.199391,-0.348203,0.308908,2298932.380952,2114047.301587,true,true,false,false,true,false,true,v2.38H
U00411,BLNE,"Beeline Holdings, Inc. - Common Stock",,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.05,-0.166667,-0.62766,-0.335443,0.007484,-0.443628,-0.447761,0.803402,0.968419,-0.709934,-0.798621,0.796038,415008.857143,425618.825397,false,false,false,false,false,false,true,v2.38H
U00412,BLNK,Blink Charging Co. - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.065009,-0.360579,-0.231921,-0.569746,-0.112124,-0.312347,-0.225508,0.611513,0.847553,-0.508368,-0.812,0.393497,1197780.285714,1594945.809524,false,false,false,false,false,false,true,v2.38H
U00415,BLZE,"Backblaze, Inc. - Common Stock",,671,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.132136,0.520225,2.478149,0.620359,-0.129198,0.76212,1.02356,1.341737,1.340112,-0.36175,-0.692093,0.431188,3588604.761905,3546271.428571,false,false,false,false,true,false,true,v2.38H
U00417,BMBL,Bumble Inc. - common stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.132686,-0.118421,-0.094595,-0.56564,-0.078183,-0.18775,-0.11886,0.573249,0.786991,-0.418345,-0.637378,0.479596,2898012.571429,3178350.222222,false,false,false,false,false,false,true,v2.38H
U00422,BMR,Beamr Imaging Ltd. - Ordinary Share,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.081004,-0.386546,-0.278727,-0.576477,-0.09882,-0.304662,-0.228413,0.699996,0.713461,-0.451163,-0.626582,0.417276,50357.952381,64285.984127,false,false,false,false,false,false,true,v2.38H
U00425,BMRN,BioMarin Pharmaceutical Inc. - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,0.080667,0.216054,0.107808,0.112751,0.045773,0.124358,0.075146,0.300299,0.33666,-0.187336,-0.224875,0.161976,2251246.0,1981651.84127,true,true,false,true,false,true,true,v2.38H
U00426,BNAI,Brand Engagement Network Inc. - Common Stock,,669,2024-01-02,2026-09-01,252,false,PRICE_FEATURES_READY,21,,adjusted_prices_unavailable,-0.083951,-0.248481,-0.739161,2.613636,-0.209287,-0.439618,-0.291295,1.284635,1.325659,-0.812467,-0.830476,0.85283,109243.571429,411182.777778,false,false,false,false,false,false,true,v2.38H
