raw_candidate_id,market_id,source_id,source_url,raw_file,raw_object_index,symbol,name,isin,instrument_type,sector,price,currency,raw_payload,raw_quality_status,raw_quality_reason
sgx_raw_001128,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1128,0.020,C8R,,stocks,,-5.0,SGD,"{""p"": -5.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": -0.001, ""s"": ""0.020"", ""nc"": ""C8R"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001129,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1129,0.071,NMNW,,structuredwarrants,,,SGD,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.071"", ""nc"": ""NMNW"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""structuredwarrants""}",rejected,disallowed_instrument_term=warrant
sgx_raw_001130,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1130,63.300,J36,,stocks,,0.127,SGD,"{""p"": 0.127, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.08, ""s"": ""63.300"", ""nc"": ""J36"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001131,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1131,0.004,E9L,,stocks,,,SGD,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.004"", ""nc"": ""E9L"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001132,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1132,0.022,NHD,,stocks,,,SGD,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.022"", ""nc"": ""NHD"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001133,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1133,0.265,42R,,stocks,,-3.636,SGD,"{""p"": -3.636, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": -0.01, ""s"": ""0.265"", ""nc"": ""42R"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001134,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1134,0.645,JCO,,stocks,,-1.575,SGD,"{""p"": -1.575, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": -0.01, ""s"": ""0.645"", ""nc"": ""JCO"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001135,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1135,0.240,K29,,stocks,,,SGD,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.240"", ""nc"": ""K29"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001136,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1136,0.027,1A0,,stocks,,,SGD,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.027"", ""nc"": ""1A0"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001137,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1137,0.012,A95W,,companywarrants,,,SGD,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.012"", ""nc"": ""A95W"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""companywarrants""}",rejected,disallowed_instrument_term=warrant
sgx_raw_001138,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1138,0.450,BNE,,stocks,,-2.174,SGD,"{""p"": -2.174, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": -0.01, ""s"": ""0.450"", ""nc"": ""BNE"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001139,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1139,0.122,5TT,,stocks,,-19.737,SGD,"{""p"": -19.737, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": -0.03, ""s"": ""0.122"", ""nc"": ""5TT"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001140,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1140,0.525,A7RU,,businesstrusts,,,SGD,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.525"", ""nc"": ""A7RU"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""businesstrusts""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001141,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1141,11.300,BN4,,stocks,,1.895,SGD,"{""p"": 1.895, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.21, ""s"": ""11.300"", ""nc"": ""BN4"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001142,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1142,2.800,GSEW,,dlcertificates,,9.449,SGD,"{""p"": 9.449, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.24, ""s"": ""2.800"", ""nc"": ""GSEW"", ""cx"": 2.54, ""dpc"": 0.0, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": 0.0, ""type"": ""dlcertificates""}",rejected,disallowed_instrument_term=certificate
sgx_raw_001143,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1143,0.380,YPLW,,dlcertificates,,9.792,SGD,"{""p"": 9.792, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.033, ""s"": ""0.380"", ""nc"": ""YPLW"", ""cx"": 0.337, ""dpc"": 0.0, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": 0.0, ""type"": ""dlcertificates""}",rejected,disallowed_instrument_term=certificate
sgx_raw_001144,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1144,1.190,JCDW,,dlcertificates,,10.487,SGD,"{""p"": 10.487, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.112, ""s"": ""1.190"", ""nc"": ""JCDW"", ""cx"": 1.068, ""dpc"": 0.0, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": 0.0, ""type"": ""dlcertificates""}",rejected,disallowed_instrument_term=certificate
sgx_raw_001145,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1145,2.210,AJBU,,reits,,,SGD,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""2.210"", ""nc"": ""AJBU"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""reits""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001146,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1146,0.890,K71U,,reits,,-0.562,SGD,"{""p"": -0.562, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": -0.005, ""s"": ""0.890"", ""nc"": ""K71U"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""reits""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001147,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1147,0.074,YSV,,stocks,,-9.639,SGD,"{""p"": -9.639, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": -0.008, ""s"": ""0.074"", ""nc"": ""YSV"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001148,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1148,0.980,K03,,stocks,,,SGD,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.980"", ""nc"": ""K03"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001149,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1149,0.074,5G2,,stocks,,-9.211,SGD,"{""p"": -9.211, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": -0.007, ""s"": ""0.074"", ""nc"": ""5G2"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001150,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1150,0.395,1D0,,stocks,,,SGD,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.395"", ""nc"": ""1D0"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001151,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1151,0.160,KIN,,stocks,,-2.0,SGD,"{""p"": -2.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": -0.003, ""s"": ""0.160"", ""nc"": ""KIN"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001152,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1152,0.048,554,,stocks,,,SGD,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.048"", ""nc"": ""554"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001153,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1153,0.545,5MZ,,stocks,,,SGD,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.545"", ""nc"": ""5MZ"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001154,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1154,0.350,BJZ,,stocks,,,SGD,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.350"", ""nc"": ""BJZ"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001155,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1155,0.280,K75,,stocks,,-1.786,SGD,"{""p"": -1.786, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": -0.005, ""s"": ""0.280"", ""nc"": ""K75"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001156,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1156,0.120,5HV,,stocks,,-0.84,SGD,"{""p"": -0.84, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": -0.001, ""s"": ""0.120"", ""nc"": ""5HV"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001157,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1157,0.044,5I1,,stocks,,,SGD,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.044"", ""nc"": ""5I1"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001158,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1158,0.180,CMOU,,reits,,,SGD,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.180"", ""nc"": ""CMOU"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""reits""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001159,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1159,0.149,5VC,,stocks,,,SGD,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.149"", ""nc"": ""5VC"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_001160,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_MINIMAL,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Ccn%2Cs%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Cdp%2Cdpc%2Ctrading_time,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\005_SGX_SECURITIES_V1_1_JSON_MINIMAL.json,1160,0.080,5OC,,stocks,,,SGD,"{""p"": 0.0, ""change_vs_pc"": null, ""change_vs_pc_percentage"": null, ""c"": 0.0, ""s"": ""0.080"", ""nc"": ""5OC"", ""cx"": 0.0, ""dpc"": null, ""trading_time"": ""20260812_091600"", ""cn"": null, ""dp"": null, ""type"": ""stocks""}",accepted,structured_sgx_record_has_symbol_and_name
