source_id,artifact_id,link_order,link_type,label,url,host,official_scope_allowed,looks_download,looks_candidate_related
hkex_market_search_listing_result,hkex_market_search_listing_result_page,121,anchor,Listing Rules,https://www.hkex.com.hk/Listing/Rules-and-Resources/Listing-Rules?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,122,anchor,Guidance,https://www.hkex.com.hk/Listing/Rules-and-Resources/Guidance?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,123,anchor,"Checklists, forms & templates",https://www.hkex.com.hk/Listing/Rules-and-Resources/Checklist-forms-and-templates?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,124,anchor,Enforcement,https://www.hkex.com.hk/Listing/Disciplinary-and-Enforcement/Overview?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,125,anchor,News & Publications,https://www.hkex.com.hk/Listing/News-and-Publications/News-and-Publications?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,126,anchor,What's New,https://www.hkex.com.hk/Listing/News-and-Publications/Whats-New?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,127,anchor,Listing Newsletters,https://www.hkex.com.hk/Listing/News-and-Publications/Newsletters/All-newsletters?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,128,anchor,Reports,https://www.hkex.com.hk/Listing/News-and-Publications/Reports?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,129,anchor,Listing Consultations,https://www.hkex.com.hk/Listing/News-and-Publications/Listing-Consultations?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,130,anchor,Sustainability & Corporate Governance,https://www.hkex.com.hk/Listing/Sustainability/ESG-Academy?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,132,anchor,Board Diversity Hub,https://www.hkex.com.hk/Listing/Sustainability/Board-Diversity-hub/Board-Diversity-Home?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,133,anchor,Corporate Governance Practices,https://www.hkex.com.hk/Listing/Sustainability/Corporate-Governance-Practices?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,134,anchor,Shareholder Value in Focus,https://www.hkex.com.hk/Listing/Sustainability/Shareholder-Value-in-Focus/Overview?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,135,anchor,INED Corner,https://www.hkex.com.hk/Listing/Sustainability/INED-Corner/INED-Corner-Home?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,136,anchor,Education Centre,https://www.hkex.com.hk/Listing/Education-Centre?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,137,anchor,About Listing & Contacts,https://www.hkex.com.hk/Listing/About-Listing-and-Contacts/About-Listing-and-Contacts?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,138,anchor,News Centre,https://www.hkex.com.hk/News/News-Centre?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,139,anchor,Corporate News Releases,https://www.hkex.com.hk/News/News-Release?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,140,anchor,Regulatory Announcements,https://www.hkex.com.hk/News/Regulatory-Announcements?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,141,anchor,Market Communications,https://www.hkex.com.hk/News/Market-Communications?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,142,anchor,Market Consultations,https://www.hkex.com.hk/News/Market-Consultations?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,144,anchor,HKEX Calendar,https://www.hkex.com.hk/News/HKEX-Calendar?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,145,anchor,Research Reports,https://www.hkex.com.hk/News/Research-Reports?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,147,anchor,Connect Hub,https://www.hkex.com.hk/Mutual-Market/Connect-Hub?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,149,anchor,Bond Connect,http://www.chinabondconnect.com,www.chinabondconnect.com,False,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,150,anchor,Swap Connect,https://www.hkex.com.hk/Mutual-Market/Swap-Connect/Swap-Connect?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,151,anchor,Daily Statistics,https://www.hkex.com.hk/Mutual-Market/Stock-Connect/Statistics/Historical-Daily?sc_lang=en,www.hkex.com.hk,True,False,True
hkex_market_search_listing_result,hkex_market_search_listing_result_page,152,anchor,Market Highlights,https://www.hkex.com.hk/Mutual-Market/Stock-Connect/Statistics/Hong-Kong-and-Mainland-Market-Highlights?sc_lang=en,www.hkex.com.hk,True,False,True
hkex_market_search_listing_result,hkex_market_search_listing_result_page,153,anchor,Eligible Securities,https://www.hkex.com.hk/Mutual-Market/Stock-Connect/Eligible-Stocks/View-All-Eligible-Securities?sc_lang=en,www.hkex.com.hk,True,False,True
hkex_market_search_listing_result,hkex_market_search_listing_result_page,156,anchor,Equities,https://www.hkex.com.hk/Market-Data/Securities-Prices/Equities?sc_lang=en,www.hkex.com.hk,True,False,True
hkex_market_search_listing_result,hkex_market_search_listing_result_page,157,anchor,Exchange Traded Products,https://www.hkex.com.hk/Market-Data/Securities-Prices/Exchange-Traded-Products?sc_lang=en,www.hkex.com.hk,True,False,True
