ticker,company_name,exchange,raw_cik,source_provider,sec_classification,coverage_status,instrument_type,instrument_scope,classification_confidence
SCBXY,SCB X Public Co Ltd,OTC,2066600,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
TKCYY,"Tokyo Ohka Kogyo Co., Ltd./ADR",OTC,2066601,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
CAPI,"CAPSTONE 72, INC.",None,2066925,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
IDXMF,IDEX METALS CORP.,OTC,2067171,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
JOSS,"JOSS Realty REIT, Inc.",None,2067746,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
APEX,APEX Global Solutions Ltd,None,2069858,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
SOUD,Hacker Interstellar Inc.,None,2070237,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
RECCY,Reece Limited/ADR,OTC,2070570,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BMOK,BM Acquisition Corp.,None,2071607,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
CPXXY,Capital Power Corp/ADR,OTC,2071911,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
PRSKY,PrairieSky Royalty Ltd/ADR,OTC,2071912,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GBNXY,Gibson Energy Inc/ADR,OTC,2071913,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
NPIXY,Northland Power Inc./ADR,OTC,2072389,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
SAPUY,Saputo Inc./ADR,OTC,2072563,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BIREY,Birchcliff Energy Ltd./ADR,OTC,2073268,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
SBAQ,Subversive Bitcoin Acquisition Corp.,None,2073545,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ELFTY,Element Fleet Management Corp./ADR,OTC,2073615,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
FNIGY,Finning International Inc./ADR,OTC,2073638,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
METRY,METRO INC./ADR,OTC,2073643,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
TPZEY,Topaz Energy Corp./ADR,OTC,2073655,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
HNPHY,Hansoh Pharmaceutical Group Co Limited/ADR,OTC,2073669,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
TCLXY,TCL Electronics Holdings Limited/ADR,OTC,2073804,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
TMKVY,Tamarack Valley Energy Ltd./ADR,OTC,2073901,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
NWCYY,North West Co Inc./ADR,OTC,2073913,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
SSRLY,Sienna Senior Living Inc./ADR,OTC,2073972,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
SVICY,StorageVault Canada Inc./ADR,OTC,2074157,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GIVE,Wealth Management System Inc.,None,2074158,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
VIRMF,Viridian Metals Inc.,OTC,2074745,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
EVON,EvoNexus Group LTD,None,2075036,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
IBL,I Bella Perfect Inc.,None,2075038,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
VSGRY,VusionGroup,OTC,2075141,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ROZE,ROZE AI INC.,None,2075335,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GGRPY,GPT Group/ADR,OTC,2075474,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
LSBA,Law's Business Group Holding Ltd,None,2075589,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BKPOY,Bank Pekao S.A./ADR,OTC,2075877,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
CSCCY,Capstone Copper Corp./ADR,OTC,2075918,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ZSICY,"Zhejiang Sanhua Intelligent Controls Co., Ltd./ADR",OTC,2076398,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
STJNY,Stella-Jones Inc./ADR,OTC,2077242,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
STSUF,Satsuma Technology PLC,OTC,2077638,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
UNID,"RiverNorth Short Prime Unicorn Fund I, Inc",None,2077697,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
UNIU,"RiverNorth Long Prime Unicorn Fund I, Inc.",None,2077715,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GRVT,GreenVector Holdings Ltd,None,2078037,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
AMTU,"AMATUHI HOLDINGS, INC.",None,2078570,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ASKRY,Asker Healthcare Group AB/ADR,OTC,2078895,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
MLIZY,MELIUZ S.A.,OTC,2080003,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GONYF,GO Residential Real Estate Investment Trust,OTC,2081438,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GUAC,Berto Acquisition Corp. II,None,2081515,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
FHFFY,Foshan Haitian Flavouring & Food Co Ltd./ADR,OTC,2082876,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ALOG,ALBERT ORIGIN ACQUISITION Corp,None,2083031,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BSTR,"BSTR Holdings, Inc.",None,2083583,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
CCIL,CALM Chain International Ltd,None,2083945,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
QMLS,"QumulusAI, Inc.",None,2084026,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ADBT,"Advasa Holdings, Inc.",None,2084227,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
NTMJ,Nintech Mould Factory Inc.,None,2084296,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
UATCY,"Unisound AI Technology Co., Ltd./ADR",OTC,2084585,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
KHOBF,KHEOBA Ltd,OTC,2084698,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
DYBTY,Duality Biotherapeutics Inc/ADR,OTC,2085208,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
APNA,APEIRON ACQUISITION VEHICLE I,None,2085795,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
POCH,"POCHE TECHNOLOGY CO., Ltd",None,2085836,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GHXI,"Gores Holdings XI, Inc.",None,2086438,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
STDN,"Standard Nuclear, Inc.",None,2086716,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BTECH,BTECH Corp,None,2086775,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
RSMIY,RESOLUTION MINERALS LTD/ADR,OTC,2086869,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
MARH,Starrygazey Inc.,None,2087064,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
PNSB,"PSB Financial, Inc.",OTC,2087419,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
NHKSY,NHK Spring Co. Ltd/ADR,OTC,2087500,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
RKAM,"ROKIT America, Inc.",None,2087716,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ZGJLY,"Zhejiang Leapmotor Technology Co., Ltd./ADR",OTC,2087840,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GTLRY,Greatland Resources Limited/ADR,OTC,2087843,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
SBCLY,Sumitomo Bakelite Co Limited/ADR,OTC,2087852,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
AKCLY,Aica Kogyo Co Limited/ADR,OTC,2087856,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
MFP,"Midera Food Processing, Inc.",None,2088281,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
OBBCY,"OBIC Business Consultants Co., Ltd./ADR",OTC,2088339,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
TRBG,Turbogen Ltd.,None,2088375,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
EXCBF,Excalibur Metals Corp.,OTC,2088688,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ZSHLY,"Zensho Holdings Co., Ltd./ADR",OTC,2088776,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
HRBAY,"Horiba, Ltd./ADR",OTC,2088827,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ECR,Encore Inc.,None,2089161,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
PTAXY,Paltac Corporation/ADR,OTC,2089174,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
SNEVY,SUNEVISION HOLDINGS/ADR,OTC,2089488,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GLVPY,GLENVEAGH PROPERTIES PLC/ADR,OTC,2089499,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
TEICY,TOSEI CORP/ADR,OTC,2089506,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
PNIG,Pacipic Nexus IntelliTech Group,None,2089778,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
MTMTY,Metlen Energy & Metals PLC/ADR,OTC,2090231,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
IDAC,Iron Dome Acquisition I Corp.,None,2090441,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
MTLMY,Metallium Limited/ADR,OTC,2091028,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
MDAT,Web3Labs Global Inc.,None,2091521,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
LKYLY,Locksley Resources Limited/ADR,OTC,2091585,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
CDTHY,CONDUIT HOLDINGS LTD/ADR,OTC,2091663,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
JAYGF,Blue Jay Gold Corp.,OTC,2092243,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
NGCOY,"Nagase & Co., Ltd./ADR",OTC,2092248,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
RENGY,"Rengo Co., Ltd./ADR",OTC,2092252,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
AWATY,Air Water Inc./ADR,OTC,2092258,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
TKDG,3 KNIGHTS DYNAMICS GROUP Ltd,None,2092287,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
WATR,Air Water Ventures Ltd,None,2092314,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
SMGSY,SMG Swiss Marketplace Group AG/ADR,OTC,2093227,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ORNJY,OranjeBTC S.A. Educacao E Investmentimento/ADR,OTC,2093314,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
NBKBY,Noba Bank Group AG/ADR,OTC,2093618,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ZJGIY,Zijin Gold International Co Limited/ADR,OTC,2093654,sec_company_tickers_exchange,ENRICHMENT_OR_EXCLUSION_CANDIDATE,ENRICHMENT_OR_EXCLUSION,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
