source_page_id,source_url,link_text,href,resolved_url,netloc,is_official,has_dataset_extension,has_dataset_keyword,candidate_reason,download_candidate
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Products,/cash-en/trading/etfs-etps/products,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/etfs-etps/products,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,ESG ETFs,/cash-en/trading/etfs-etps/esg,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/etfs-etps/esg,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Crypto-ETNs,/cash-en/trading/etfs-etps/fokus-crypto-etns,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/etfs-etps/fokus-crypto-etns,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Multi-currency,/cash-en/trading/etfs-etps/fokus-multi-currency-etfs,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/etfs-etps/fokus-multi-currency-etfs,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Issuer Profiles,/cash-en/trading/etfs-etps/issuer-profiles,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/etfs-etps/issuer-profiles,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Xetra Liquidity Measure (XLM) for ETFs,/cash-en/trading/etfs-etps/xetra-liquidity-measure-etfs,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/etfs-etps/xetra-liquidity-measure-etfs,www.cashmarket.deutsche-boerse.com,True,False,True,dataset_keyword|official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Bonds,/cash-en/trading/Bonds,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Bonds,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Certificates & Warrants,/cash-en/trading/Certificates-Warrants,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Certificates-Warrants,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Funds,/cash-en/trading/Funds,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Funds,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Order Types & Attributes,/cash-en/trading/order-types,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/order-types,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
