ticker,company_name,exchange,country,source_provider,source_file,instrument_type,instrument_scope,classification_confidence,classification_reason,sector,industry,market_cap,raw_cik,raw_exchange,provider_precedence,merge_action,merge_reason,isin,currency,mic,source_version,source_url,hkex_category,hkex_subcategory,hkex_board_lot,provider,source_phase,symbol,security_name,instrument_id,product_assignment_group_description,asset_type
0.041,QS9,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.041,QS9,equity_common_or_equity_like,,equity_common_or_equity_like
0.057,5VP,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.057,5VP,equity_common_or_equity_like,,equity_common_or_equity_like
1.490,HGMD,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,1.490,HGMD,equity_common_or_equity_like,,equity_common_or_equity_like
0.640,G13,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.640,G13,equity_common_or_equity_like,,equity_common_or_equity_like
0.535,RE4,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.535,RE4,equity_common_or_equity_like,,equity_common_or_equity_like
0.128,B73,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.128,B73,equity_common_or_equity_like,,equity_common_or_equity_like
1.210,AYN,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,1.210,AYN,equity_common_or_equity_like,,equity_common_or_equity_like
0.155,GEH,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.155,GEH,equity_common_or_equity_like,,equity_common_or_equity_like
0.590,G20,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.590,G20,equity_common_or_equity_like,,equity_common_or_equity_like
0.125,S3N,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.125,S3N,equity_common_or_equity_like,,equity_common_or_equity_like
22.380,G07,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,22.380,G07,equity_common_or_equity_like,,equity_common_or_equity_like
0.028,Y06,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.028,Y06,equity_common_or_equity_like,,equity_common_or_equity_like
0.065,BLU,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.065,BLU,equity_common_or_equity_like,,equity_common_or_equity_like
0.169,BDX,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.169,BDX,equity_common_or_equity_like,,equity_common_or_equity_like
2.290,F17,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,2.290,F17,equity_common_or_equity_like,,equity_common_or_equity_like
15.860,H02,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,15.860,H02,equity_common_or_equity_like,,equity_common_or_equity_like
0.345,1B1,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.345,1B1,equity_common_or_equity_like,,equity_common_or_equity_like
0.130,8A1,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.130,8A1,equity_common_or_equity_like,,equity_common_or_equity_like
0.615,5JK,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.615,5JK,equity_common_or_equity_like,,equity_common_or_equity_like
0.012,1L2,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.012,1L2,equity_common_or_equity_like,,equity_common_or_equity_like
0.100,5PO,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.100,5PO,equity_common_or_equity_like,,equity_common_or_equity_like
0.390,AVX,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.390,AVX,equity_common_or_equity_like,,equity_common_or_equity_like
2.050,H13,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,2.050,H13,equity_common_or_equity_like,,equity_common_or_equity_like
0.295,J2T,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.295,J2T,equity_common_or_equity_like,,equity_common_or_equity_like
0.001,H20,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.001,H20,equity_common_or_equity_like,,equity_common_or_equity_like
0.900,H30,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.900,H30,equity_common_or_equity_like,,equity_common_or_equity_like
0.075,CTO,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.075,CTO,equity_common_or_equity_like,,equity_common_or_equity_like
3.100,H22,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,3.100,H22,equity_common_or_equity_like,,equity_common_or_equity_like
8.320,H78,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,8.320,H78,equity_common_or_equity_like,,equity_common_or_equity_like
0.850,HHZD,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.850,HHZD,equity_common_or_equity_like,,equity_common_or_equity_like
0.067,5EV,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.067,5EV,equity_common_or_equity_like,,equity_common_or_equity_like
0.720,H18,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.720,H18,equity_common_or_equity_like,,equity_common_or_equity_like
2.090,H12,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,2.090,H12,equity_common_or_equity_like,,equity_common_or_equity_like
1.660,BLS,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,1.660,BLS,equity_common_or_equity_like,,equity_common_or_equity_like
0.190,NS8U,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_like_trust,equity_like_trust,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.190,NS8U,equity_like_trust,,equity_like_trust
4.690,H15,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,4.690,H15,equity_common_or_equity_like,,equity_common_or_equity_like
0.740,CHZ,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.740,CHZ,equity_common_or_equity_like,,equity_common_or_equity_like
5.270,HSHD,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,5.270,HSHD,equity_common_or_equity_like,,equity_common_or_equity_like
0.750,41B,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.750,41B,equity_common_or_equity_like,,equity_common_or_equity_like
0.375,1J5,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.375,1J5,equity_common_or_equity_like,,equity_common_or_equity_like
9.050,AIY,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,9.050,AIY,equity_common_or_equity_like,,equity_common_or_equity_like
0.186,I49,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.186,I49,equity_common_or_equity_like,,equity_common_or_equity_like
2.620,Q0F,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,2.620,Q0F,equity_common_or_equity_like,,equity_common_or_equity_like
0.355,5JS,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.355,5JS,equity_common_or_equity_like,,equity_common_or_equity_like
0.965,ITS,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.965,ITS,equity_common_or_equity_like,,equity_common_or_equity_like
0.090,KUO,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.090,KUO,equity_common_or_equity_like,,equity_common_or_equity_like
0.185,UD1U,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_like_reit,equity_like_reit,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.185,UD1U,equity_like_reit,,equity_like_reit
0.660,I07,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.660,I07,equity_common_or_equity_like,,equity_common_or_equity_like
0.074,5WF,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.074,5WF,equity_common_or_equity_like,,equity_common_or_equity_like
0.525,42C,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.525,42C,equity_common_or_equity_like,,equity_common_or_equity_like
28.010,C07,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,28.010,C07,equity_common_or_equity_like,,equity_common_or_equity_like
0.280,1J7,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.280,1J7,equity_common_or_equity_like,,equity_common_or_equity_like
2.020,HJDD,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,2.020,HJDD,equity_common_or_equity_like,,equity_common_or_equity_like
0.570,1J4,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.570,1J4,equity_common_or_equity_like,,equity_common_or_equity_like
0.020,C8R,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.020,C8R,equity_common_or_equity_like,,equity_common_or_equity_like
63.300,J36,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,63.300,J36,equity_common_or_equity_like,,equity_common_or_equity_like
0.022,NHD,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.022,NHD,equity_common_or_equity_like,,equity_common_or_equity_like
0.265,42R,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.265,42R,equity_common_or_equity_like,,equity_common_or_equity_like
0.027,1A0,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.027,1A0,equity_common_or_equity_like,,equity_common_or_equity_like
0.122,5TT,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.122,5TT,equity_common_or_equity_like,,equity_common_or_equity_like
11.300,BN4,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,11.300,BN4,equity_common_or_equity_like,,equity_common_or_equity_like
2.210,AJBU,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_like_reit,equity_like_reit,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,2.210,AJBU,equity_like_reit,,equity_like_reit
0.890,K71U,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_like_reit,equity_like_reit,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.890,K71U,equity_like_reit,,equity_like_reit
0.980,K03,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.980,K03,equity_common_or_equity_like,,equity_common_or_equity_like
0.395,1D0,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.395,1D0,equity_common_or_equity_like,,equity_common_or_equity_like
0.160,KIN,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.160,KIN,equity_common_or_equity_like,,equity_common_or_equity_like
0.048,554,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.048,554,equity_common_or_equity_like,,equity_common_or_equity_like
0.180,CMOU,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_like_reit,equity_like_reit,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.180,CMOU,equity_like_reit,,equity_like_reit
0.080,5OC,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.080,5OC,equity_common_or_equity_like,,equity_common_or_equity_like
0.320,ER0,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.320,ER0,equity_common_or_equity_like,,equity_common_or_equity_like
1.180,HLPD,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,1.180,HLPD,equity_common_or_equity_like,,equity_common_or_equity_like
0.091,Q0X,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.091,Q0X,equity_common_or_equity_like,,equity_common_or_equity_like
0.575,41O,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.575,41O,equity_common_or_equity_like,,equity_common_or_equity_like
0.790,BEI,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.790,BEI,equity_common_or_equity_like,,equity_common_or_equity_like
0.440,LMS,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.440,LMS,equity_common_or_equity_like,,equity_common_or_equity_like
0.081,ENV,SGX,Singapore,sgx_structured_endpoint,sgx_structured_endpoint,equity_common_or_equity_like,equity_common_or_equity_like,,,,,,,SGX,sgx_structured_endpoint,,,,SGD,XSES,sgx_structured_endpoint,sgx_structured_endpoint,,,,sgx_structured_endpoint,sgx_structured_endpoint,0.081,ENV,equity_common_or_equity_like,,equity_common_or_equity_like
