url,origin_type,official_scope_allowed,download_or_data_hint,selected_for_fetch,selection_reason,attrs
https://global.krx.co.kr/contents/TSK/05/05040000/TSK05040000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/TSK/05/05040000/TSK05040000.jsp"", ""data-menu-id"": ""E040304""}"
https://global.krx.co.kr/contents/TSK/05/05050100/TSK05050100.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/TSK/05/05050100/TSK05050100.jsp"", ""data-menu-id"": ""E040305""}"
https://global.krx.co.kr/contents/TSK/05/05050200/TSK05050200.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/TSK/05/05050200/TSK05050200.jsp"", ""data-menu-id"": ""E04030502""}"
https://global.krx.co.kr/contents/TSK/05/05050300/TSK05050300.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/TSK/05/05050300/TSK05050300.jsp"", ""data-menu-id"": ""E04030503""}"
https://global.krx.co.kr/contents/TSK/05/05060000/TSK05060000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/TSK/05/05060000/TSK05060000.jsp"", ""data-menu-id"": ""E040306""}"
https://global.krx.co.kr/contents/TSK/98/9805/98050003/TSK98050003.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/TSK/98/9805/98050003/TSK98050003.jsp"", ""data-menu-id"": ""E040307""}"
https://global.krx.co.kr/contents/GLB/01/0101/0101000000/GLB0101000000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0101/0101000000/GLB0101000000.jsp"", ""title"": ""About KRX"", ""data-menu-id"": ""E01""}"
https://global.krx.co.kr/contents/GLB/01/0102/0102010000/GLB0102010000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0102/0102010000/GLB0102010000.jsp"", ""data-menu-id"": ""E0102""}"
https://global.krx.co.kr/contents/GLB/01/0102/0102020000/GLB0102020000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0102/0102020000/GLB0102020000.jsp"", ""data-menu-id"": ""E010202""}"
https://global.krx.co.kr/contents/GLB/01/0102/0102030000/GLB0102030000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0102/0102030000/GLB0102030000.jsp"", ""data-menu-id"": ""E010203""}"
https://global.krx.co.kr/contents/GLB/01/0102/0102040000/GLB0102040000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0102/0102040000/GLB0102040000.jsp"", ""data-menu-id"": ""E010204""}"
https://global.krx.co.kr/contents/GLB/01/0102/0102050000/GLB0102050000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0102/0102050000/GLB0102050000.jsp"", ""data-menu-id"": ""E010205""}"
https://global.krx.co.kr/contents/GLB/01/0102/0102060000/GLB0102060000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0102/0102060000/GLB0102060000.jsp"", ""data-menu-id"": ""E010206""}"
https://global.krx.co.kr/contents/GLB/01/0102/0102070100/GLB0102070100.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0102/0102070100/GLB0102070100.jsp"", ""data-menu-id"": ""E010207""}"
https://global.krx.co.kr/contents/GLB/01/0102/0102070300/GLB0102070300.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0102/0102070300/GLB0102070300.jsp"", ""data-menu-id"": ""E01020703""}"
https://global.krx.co.kr/contents/GLB/01/0102/0102070200/GLB0102070200.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0102/0102070200/GLB0102070200.jsp"", ""data-menu-id"": ""E01020702""}"
https://global.krx.co.kr/contents/GLB/01/0102/0102080000/GLB0102080000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0102/0102080000/GLB0102080000.jsp"", ""data-menu-id"": ""E010208""}"
https://global.krx.co.kr/contents/GLB/01/0112/0112000000/GLB0112000000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0112/0112000000/GLB0112000000.jsp"", ""data-menu-id"": ""E010209""}"
https://global.krx.co.kr/contents/GLB/01/0103/0103010000/GLB0103010000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0103/0103010000/GLB0103010000.jsp"", ""data-menu-id"": ""E0103""}"
https://global.krx.co.kr/contents/GLB/01/0103/0103020100/GLB0103020100.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0103/0103020100/GLB0103020100.jsp"", ""data-menu-id"": ""E010302""}"
https://global.krx.co.kr/contents/GLB/01/0103/0103020200/GLB0103020200.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0103/0103020200/GLB0103020200.jsp"", ""data-menu-id"": ""E01030202""}"
https://global.krx.co.kr/contents/GLB/01/0103/0103020300/GLB0103020300.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0103/0103020300/GLB0103020300.jsp"", ""data-menu-id"": ""E01030203""}"
https://global.krx.co.kr/contents/GLB/01/0103/0103020400/GLB0103020400.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0103/0103020400/GLB0103020400.jsp"", ""data-menu-id"": ""E01030204""}"
https://global.krx.co.kr/contents/GLB/01/0103/0103020500/GLB0103020500.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0103/0103020500/GLB0103020500.jsp"", ""data-menu-id"": ""E01030205""}"
https://global.krx.co.kr/contents/GLB/01/0103/0103020700/GLB0103020700.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0103/0103020700/GLB0103020700.jsp"", ""data-menu-id"": ""E01030207""}"
https://global.krx.co.kr/contents/GLB/01/0103/0103020800/GLB0103020800.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0103/0103020800/GLB0103020800.jsp"", ""data-menu-id"": ""E01030208""}"
https://global.krx.co.kr/contents/GLB/01/0103/0103020600/GLB0103020600.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0103/0103020600/GLB0103020600.jsp"", ""data-menu-id"": ""E01030206""}"
https://global.krx.co.kr/contents/GLB/01/0103/0103030000/GLB0103030000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0103/0103030000/GLB0103030000.jsp"", ""data-menu-id"": ""E010303""}"
https://global.krx.co.kr/contents/GLB/01/0104/0104010100/GLB0104010100.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0104/0104010100/GLB0104010100.jsp"", ""data-menu-id"": ""E0104""}"
https://global.krx.co.kr/contents/GLB/01/0104/0104010200/GLB0104010200.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0104/0104010200/GLB0104010200.jsp"", ""data-menu-id"": ""E01040102""}"
https://global.krx.co.kr/contents/GLB/01/0104/0104030000/GLB0104030000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0104/0104030000/GLB0104030000.jsp"", ""data-menu-id"": ""E010403""}"
https://global.krx.co.kr/contents/GLB/01/0114/0114010100/GLB0114010100.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0114/0114010100/GLB0114010100.jsp"", ""data-menu-id"": ""E0114""}"
https://global.krx.co.kr/contents/GLB/01/0114/0114010200/GLB0114010200.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0114/0114010200/GLB0114010200.jsp"", ""data-menu-id"": ""E01140102""}"
https://global.krx.co.kr/contents/GLB/01/0114/0114020000/GLB0114020000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0114/0114020000/GLB0114020000.jsp"", ""data-menu-id"": ""E011402""}"
https://global.krx.co.kr/contents/GLB/01/0105/0105000000/GLB0105000000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0105/0105000000/GLB0105000000.jsp"", ""data-menu-id"": ""E0105""}"
https://global.krx.co.kr/contents/GLB/01/0106/0106000000/GLB0106000000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0106/0106000000/GLB0106000000.jsp"", ""data-menu-id"": ""E010502""}"
https://global.krx.co.kr/contents/GLB/01/0107/0107010000/GLB0107010000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0107/0107010000/GLB0107010000.jsp"", ""data-menu-id"": ""E0107""}"
https://global.krx.co.kr/contents/GLB/01/0107/0107030000/GLB0107030000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0107/0107030000/GLB0107030000.jsp"", ""data-menu-id"": ""E010703""}"
https://global.krx.co.kr/contents/GLB/01/0107/0107020000/GLB0107020000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0107/0107020000/GLB0107020000.jsp"", ""data-menu-id"": ""E010702""}"
https://global.krx.co.kr/contents/GLB/01/0108/0108000000/GLB0108000000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0108/0108000000/GLB0108000000.jsp"", ""data-menu-id"": ""E0108""}"
https://global.krx.co.kr/contents/GLB/01/0110/0110000000/GLB0110000000S1.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0110/0110000000/GLB0110000000S1.jsp"", ""data-menu-id"": ""E010804""}"
https://global.krx.co.kr/board/GLB0308030000/bbs,html_a_href,True,False,False,,"{""href"": ""/board/GLB0308030000/bbs"", ""data-menu-id"": ""E010803""}"
https://global.krx.co.kr/contents/GLB/01/0113/0113010000/GLB0113010000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0113/0113010000/GLB0113010000.jsp"", ""data-menu-id"": ""E0113""}"
https://global.krx.co.kr/contents/GLB/01/0113/0113020000/GLB0113020000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0113/0113020000/GLB0113020000.jsp"", ""data-menu-id"": ""E011302""}"
https://global.krx.co.kr/contents/GLB/01/0113/0113030000/GLB0113030000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/01/0113/0113030000/GLB0113030000.jsp"", ""data-menu-id"": ""E011303""}"
https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd?locale=en,html_a_href,True,True,True,official URL discovered in captured KRX Global HTML with download/data hint,"{""href"": ""https://data.krx.co.kr/contents/MDC/MAIN/main/index.cmd?locale=en"", ""target"": ""_blank""}"
https://www.krx.co.kr,html_a_href,False,False,False,,"{""href"": ""https://www.krx.co.kr""}"
https://global.krx.co.kr/cn,html_a_href,True,False,False,,"{""href"": ""https://global.krx.co.kr/cn""}"
https://global.krx.co.kr/contents/GLB/96/9600000000/GLB9600000000.jsp#a23c49733a306155be6f66d93fcb7ecd=1,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/96/9600000000/GLB9600000000.jsp#a23c49733a306155be6f66d93fcb7ecd=1"", ""title"": ""For Investor""}"
https://global.krx.co.kr/contents/COM/Sitemap.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/COM/Sitemap.jsp""}"
https://global.krx.co.kr/contents/GLB/96/9600000000/GLB9600000000.jsp,html_a_href,True,False,False,,"{""href"": ""/contents/GLB/96/9600000000/GLB9600000000.jsp""}"
https://bond.krx.co.kr,html_a_href,False,False,False,,"{""href"": ""https://bond.krx.co.kr"", ""target"": ""_blank""}"
https://eindex.krx.co.kr,html_a_href,False,False,False,,"{""href"": ""https://eindex.krx.co.kr"", ""target"": ""_blank""}"
https://engkind.krx.co.kr,html_a_href,False,False,False,,"{""href"": ""https://engkind.krx.co.kr"", ""target"": ""_blank""}"
https://emo.krx.co.kr,html_a_href,False,False,False,,"{""href"": ""https://emo.krx.co.kr"", ""target"": ""_blank""}"
https://clearing.krx.co.kr/en,html_a_href,False,False,False,,"{""href"": ""https://clearing.krx.co.kr/en"", ""target"": ""_blank""}"
https://global.krx.co.kr/WEB-APP/jquery/jquery.min.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/jquery/jquery.min.js""}"
https://global.krx.co.kr/WEB-APP/jquery/jquery-ui.min.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/jquery/jquery-ui.min.js""}"
https://global.krx.co.kr/WEB-APP/jquery/js.cookie.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/jquery/js.cookie.js""}"
https://global.krx.co.kr/WEB-APP/jquery/jquery.scrollTo.min.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/jquery/jquery.scrollTo.min.js""}"
https://global.krx.co.kr/WEB-APP/jquery/jquery.ui.touch-punch.min.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/jquery/jquery.ui.touch-punch.min.js""}"
https://global.krx.co.kr/templets/pc/js/templet.js?202608120044,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/templets/pc/js/templet.js?202608120044""}"
https://global.krx.co.kr/res/pc/js/design.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/res/pc/js/design.js""}"
https://global.krx.co.kr/res/pc/js/func.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/res/pc/js/func.js""}"
https://global.krx.co.kr/WEB-APP/calendar/calendar.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/calendar/calendar.js""}"
https://global.krx.co.kr/WEB-APP/coreboard/inc/js/common.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/coreboard/inc/js/common.js""}"
https://global.krx.co.kr/WEB-APP/autocomplete/autocomplete.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/autocomplete/autocomplete.js""}"
https://global.krx.co.kr/WEB-APP/webponent/webponent.licenseKey.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/webponent.licenseKey.js""}"
https://global.krx.co.kr/WEB-APP/webponent/grid/external/underscore-min.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/grid/external/underscore-min.js""}"
https://global.krx.co.kr/WEB-APP/webponent/grid/external/jquery.mousewheel.min.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/grid/external/jquery.mousewheel.min.js""}"
https://global.krx.co.kr/WEB-APP/webponent/grid/webponent.grid.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/grid/webponent.grid.js""}"
https://global.krx.co.kr/WEB-APP/webponent/grid/external/webponent.pagingUI.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/grid/external/webponent.pagingUI.js""}"
https://global.krx.co.kr/WEB-APP/webponent/grid/webponent.grid.UIplugin.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/grid/webponent.grid.UIplugin.js""}"
https://global.krx.co.kr/WEB-APP/webponent/grid/external/json2.min.js,html_script_src,True,True,True,official URL discovered in captured KRX Global HTML with download/data hint,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/grid/external/json2.min.js""}"
https://global.krx.co.kr/WEB-APP/webponent/grid/external/lz-string.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/grid/external/lz-string.js""}"
https://global.krx.co.kr/WEB-APP/webponent/grid/webponent.report.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/grid/webponent.report.js""}"
https://global.krx.co.kr/WEB-APP/webponent/grid/webponent.grid.AjaxTree.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/grid/webponent.grid.AjaxTree.js""}"
https://global.krx.co.kr/WEB-APP/webponent/chart/lib/comm/raphael.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/chart/lib/comm/raphael.js""}"
https://global.krx.co.kr/WEB-APP/webponent/chart/lib/comm/webponent.comm.common.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/chart/lib/comm/webponent.comm.common.js""}"
https://global.krx.co.kr/WEB-APP/webponent/chart/lib/comm/jquery.ui.touch-punch.min.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/chart/lib/comm/jquery.ui.touch-punch.min.js""}"
https://global.krx.co.kr/WEB-APP/webponent/chart/lib/chart/webponent.chart.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/chart/lib/chart/webponent.chart.js""}"
https://global.krx.co.kr/WEB-APP/webponent/chart/lib/visual/webponent.visual.horizon.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/chart/lib/visual/webponent.visual.horizon.js""}"
https://global.krx.co.kr/WEB-APP/webponent/chart/lib/visual/webponent.visual.korea.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/chart/lib/visual/webponent.visual.korea.js""}"
https://global.krx.co.kr/WEB-APP/webponent/chart/lib/visual/webponent.visual.pie.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/chart/lib/visual/webponent.visual.pie.js""}"
https://global.krx.co.kr/WEB-APP/webponent/chart/lib/visual/webponent.visual.scatterplot.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/chart/lib/visual/webponent.visual.scatterplot.js""}"
https://global.krx.co.kr/WEB-APP/webponent/chart/lib/visual/webponent.visual.treemap.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/WEB-APP/webponent/chart/lib/visual/webponent.visual.treemap.js""}"
https://global.krx.co.kr/contents/GLB/03/0308/0308010000/glb0308010000.js,html_script_src,True,False,False,,"{""type"": ""text/javascript"", ""src"": ""/contents/GLB/03/0308/0308010000/glb0308010000.js""}"
https://global.krx.co.kr/contents/COM/SearchMainEng.jsp,html_form_action,True,False,False,,"{""action"": ""/contents/COM/SearchMainEng.jsp"", ""method"": ""POST""}"
https://global.krx.co.kr/contents/GLB/99/GLB99000001.jspx,html_form_action,True,False,False,,"{""action"": ""/contents/GLB/99/GLB99000001.jspx"", ""method"": ""post"", ""id"": ""formc4ca4238a0b923820dcc509a6f75849b"", ""data-bld"": ""GLB/03/0308/0308010000/glb0308010000"", ""onsubmit"": ""return false;"", ""autocomplete"": ""off""}"
