source_phase,provider,source_file,source_sheet,source_excel_row_number,asx_code,ticker,symbol,name,isin,security_group_code,product_description,last_price,business_date,instrument_class,include_decision,exclusion_reason,scope_confidence,context_match,duplicate_asx_code_in_extraction,duplicate_isin_in_extraction,raw_code_column,raw_name_column,raw_isin_column,raw_product_column
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2272,ASM,ASM.AX,ASM.AX,AUSTRALIAN STRATEGIC MATERIALS LIMITED,AU0000094153,EQY,ORDINARY FULLY PAID,1.215,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2275,AUI,AUI.AX,AUI.AX,AUSTRALIAN UNITED INVESTMENT COMPANY LIMITED,AU000000AUI4,EQY,ORDINARY FULLY PAID,11.22,30/06/2026,listed_investment_vehicle_conditional,include_conditional,lic_lit_equity_like_confirm_in_validation,medium,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2279,AVL,AVL.AX,AVL.AX,AUSTRALIAN VANADIUM LIMITED,AU000000AVL6,EQY,ORDINARY FULLY PAID,0.15,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2283,AVG,AVG.AX,AVG.AX,AUSTRALIAN VINTAGE LTD,AU000000AVG6,EQY,ORDINARY FULLY PAID,0.063,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2285,ATS,ATS.AX,ATS.AX,AUSTRALIS OIL & GAS LIMITED,AU000000ATS5,EQY,ORDINARY FULLY PAID,0.015,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2289,ASG,ASG.AX,ASG.AX,AUTOSPORTS GROUP LIMITED.,AU000000ASG2,EQY,ORDINARY FULLY PAID,1.74,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2291,AVA,AVA.AX,AVA.AX,AVA RISK GROUP LIMITED,AU0000010845,EQY,ORDINARY FULLY PAID,0.032,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2295,AVD,AVD.AX,AVD.AX,AVADA GROUP LIMITED,AU0000187932,EQY,ORDINARY FULLY PAID,0.099,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2299,AVE,AVE.AX,AVE.AX,AVECHO BIOTECHNOLOGY LIMITED,AU0000047441,EQY,ORDINARY FULLY PAID,0.024,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2301,AEV,AEV.AX,AEV.AX,AVENIRA LIMITED,AU000000AEV1,EQY,ORDINARY FULLY PAID,0.006,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2307,ARE,ARE.AX,ARE.AX,AVENTINE RESOURCES LTD,AU0000472003,,ORDINARY FULLY PAID,,,ordinary_equity,include_candidate,ordinary_equity_signal,high,False,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2309,AVW,AVW.AX,AVW.AX,AVIRA RESOURCES LTD,AU000000AVW3,EQY,ORDINARY FULLY PAID,0.008,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2314,AVH,AVH.AX,AVH.AX,AVITA MEDICAL INC.,AU000000AVH4,EQY,CHESS DEPOSITARY INTERESTS 5:1,1.2,30/06/2026,ordinary_or_equity_like_unclassified,include_candidate,three_character_asx_code_from_official_isin_source,medium,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2364,AXL,AXL.AX,AXL.AX,AXEL REE LIMITED,AU0000336018,EQY,ORDINARY FULLY PAID,0.049,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2370,AXR,AXR.AX,AXR.AX,AXIANT RESOURCES LIMITED,AU0000482614,,ORDINARY FULLY PAID,,,ordinary_equity,include_candidate,ordinary_equity_signal,high,False,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2371,AXP,AXP.AX,AXP.AX,AXP ENERGY LIMITED,AU0000162950,EQY,ORDINARY FULLY PAID,0.005,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2374,AXI,AXI.AX,AXI.AX,AXTEC LIMITED,AU000000AXI8,EQY,ORDINARY FULLY PAID,0.013,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2376,AZ9,AZ9.AX,AZ9.AX,AZZURO RESOURCES PLC,AU0000340143,EQY,CHESS DEPOSITARY INTERESTS 1:1,0.016,30/06/2026,ordinary_or_equity_like_unclassified,include_candidate,three_character_asx_code_from_official_isin_source,medium,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2385,BBN,BBN.AX,BBN.AX,BABY BUNTING GROUP LIMITED,AU000000BBN2,EQY,ORDINARY FULLY PAID,1.405,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2387,BPP,BPP.AX,BPP.AX,BABYLON PUMP & POWER LIMITED,AU000000BPP7,EQY,ORDINARY FULLY PAID,0.0775,16/04/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2396,BTI,BTI.AX,BTI.AX,BAILADOR TECHNOLOGY INVESTMENTS LIMITED,AU000000BTI4,EQY,ORDINARY FULLY PAID,0.93,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2397,BM1,BM1.AX,BM1.AX,BALLARD MINING LIMITED,AU0000400376,EQY,ORDINARY FULLY PAID,0.64,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2407,BMR,BMR.AX,BMR.AX,BALLYMORE RESOURCES LIMITED,AU0000156796,EQY,ORDINARY FULLY PAID,0.11,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2424,BA1,BA1.AX,BA1.AX,BANK OF AMERICA (BAC) (NYSE),AU000000BA15,,BANK OF AMERICA (BAC) (NYSE),,,ordinary_or_equity_like_unclassified,include_candidate,three_character_asx_code_from_official_isin_source,medium,False,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2425,BOQ,BOQ.AX,BOQ.AX,BANK OF QUEENSLAND LIMITED.,AU000000BOQ8,EQY,ORDINARY FULLY PAID,6.31,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2435,BMN,BMN.AX,BMN.AX,BANNERMAN ENERGY LTD,AU000000BMN9,EQY,ORDINARY FULLY PAID,3.14,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2444,BAP,BAP.AX,BAP.AX,BAPCOR LIMITED,AU000000BAP9,EQY,ORDINARY FULLY PAID,0.435,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2446,BAK,BAK.AX,BAK.AX,BARKLY RARE EARTHS LIMITED,AU0000446015,EQY,ORDINARY FULLY PAID,0.17,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2454,BGD,BGD.AX,BGD.AX,BARTON GOLD HOLDINGS LIMITED,AU0000153215,EQY,ORDINARY FULLY PAID,0.81,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2466,BRY,BRY.AX,BRY.AX,BARYS RESOURCES LIMITED,AU0000453185,EQY,ORDINARY FULLY PAID,0.001,25/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2470,BSN,BSN.AX,BSN.AX,BASIN ENERGY LIMITED,AU0000238461,EQY,ORDINARY FULLY PAID,0.033,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2478,LPT,LPT.AX,LPT.AX,BASKET WARRANTS OVER PROPERTY TRUSTS,AU000000LPT8,,BASKET WARRANTS OVER PROPERTY TRUSTS,,,a_reit_equity_like,include_conditional,a_reit_equity_like_confirm_in_validation,medium,False,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2479,BAS,BAS.AX,BAS.AX,BASS OIL LIMITED,AU000000BAS3,EQY,ORDINARY FULLY PAID,0.044,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2482,BRL,BRL.AX,BRL.AX,BATHURST RESOURCES LIMITED.,NZBRLE0001S4,EQY,ORDINARY FULLY PAID,0.5,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2484,BM8,BM8.AX,BM8.AX,BATTERY AGE MINERALS LTD,AU0000262644,EQY,ORDINARY FULLY PAID,0.047,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2490,BMH,BMH.AX,BMH.AX,BAUMART HOLDINGS LIMITED,AU000000BMH1,EQY,ORDINARY FULLY PAID,0.035,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2491,BMM,BMM.AX,BMM.AX,BAYAN MINING AND MINERALS LIMITED,AU0000157455,EQY,ORDINARY FULLY PAID,0.062,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2498,BDX,BDX.AX,BDX.AX,BCAL DIAGNOSTICS LIMITED,AU0000160921,EQY,ORDINARY FULLY PAID,0.075,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2504,BCI,BCI.AX,BCI.AX,BCI MINERALS LIMITED,AU000000BCI0,EQY,ORDINARY FULLY PAID,0.395,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2512,BPT,BPT.AX,BPT.AX,BEACH ENERGY LIMITED,AU000000BPT9,EQY,ORDINARY FULLY PAID,0.855,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2514,BLX,BLX.AX,BLX.AX,BEACON LIGHTING GROUP LIMITED,AU000000BLX0,EQY,ORDINARY FULLY PAID,1.74,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2516,BCN,BCN.AX,BCN.AX,BEACON MINERALS LIMITED,AU000000BCN0,EQY,ORDINARY FULLY PAID,2.6,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2522,BCC,BCC.AX,BCC.AX,BEAM COMMUNICATIONS HOLDINGS LIMITED,AU0000031395,EQY,ORDINARY FULLY PAID,0.045,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2524,BMT,BMT.AX,BMT.AX,BEAMTREE HOLDINGS LIMITED,AU0000170979,EQY,ORDINARY FULLY PAID,0.14,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2526,BTL,BTL.AX,BTL.AX,BEETALOO ENERGY AUSTRALIA LIMITED,AU0000401770,EQY,ORDINARY FULLY PAID,0.26,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2538,B4P,B4P.AX,B4P.AX,BEFOREPAY GROUP LIMITED,AU0000190803,EQY,ORDINARY FULLY PAID,1.27,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2542,BGA,BGA.AX,BGA.AX,BEGA CHEESE LIMITED,AU000000BGA8,EQY,ORDINARY FULLY PAID,5.88,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2544,BFG,BFG.AX,BFG.AX,BELL FINANCIAL GROUP LIMITED,AU000000BFG7,EQY,ORDINARY FULLY PAID,1.39,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2547,BVR,BVR.AX,BVR.AX,BELLAVISTA RESOURCES LTD,AU0000216913,EQY,ORDINARY FULLY PAID,0.34,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2552,BGL,BGL.AX,BGL.AX,BELLEVUE GOLD LIMITED,AU0000019374,EQY,ORDINARY FULLY PAID,1.215,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2554,BEN,BEN.AX,BEN.AX,BENDIGO AND ADELAIDE BANK LIMITED,AU000000BEN6,EQY,ORDINARY FULLY PAID,10.55,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2560,BHD,BHD.AX,BHD.AX,BENJAMIN HORNIGOLD LIMITED,AU000000BHD0,EQY,ORDINARY FULLY PAID,0.18,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2561,BEL,BEL.AX,BEL.AX,BENTLEY CAPITAL LIMITED,AU000000BEL0,EQY,ORDINARY FULLY PAID,0.011,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2562,BNZ,BNZ.AX,BNZ.AX,BENZ MINING CORP.,AU0000118796,EQY,CHESS DEPOSITARY INTERESTS 1:1,2.6,30/06/2026,ordinary_or_equity_like_unclassified,include_candidate,three_character_asx_code_from_official_isin_source,medium,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2566,BEO,BEO.AX,BEO.AX,BEONIC LTD,AU0000306292,EQY,ORDINARY FULLY PAID,0.074,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2574,BKY,BKY.AX,BKY.AX,BERKELEY ENERGIA LIMITED,AU000000BKY0,EQY,ORDINARY FULLY PAID,0.46,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2576,BTG,BTG.AX,BTG.AX,BERONI GROUP LIMITED,AU000000BTG8,,NSX - ORDINARY FULLY PAID,,,ordinary_equity,include_candidate,ordinary_equity_signal,high,False,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2578,BEZ,BEZ.AX,BEZ.AX,BESRA GOLD INC.,AU0000150351,EQY,CHESS DEPOSITARY INTERESTS 1:1,0.086,30/06/2026,ordinary_or_equity_like_unclassified,include_candidate,three_character_asx_code_from_official_isin_source,medium,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2708,BET,BET.AX,BET.AX,BETMAKERS TECHNOLOGY GROUP LTD,AU0000050585,EQY,ORDINARY FULLY PAID,0.15,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2711,BBT,BBT.AX,BBT.AX,BETR ENTERTAINMENT LIMITED,AU0000157075,EQY,ORDINARY FULLY PAID,0.165,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2715,BOX,BOX.AX,BOX.AX,BETTUBE CORPORATION LIMITED,AU0000231383,,NSX - ORDINARY FULLY PAID,,,ordinary_equity,include_candidate,ordinary_equity_signal,high,False,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2716,BWN,BWN.AX,BWN.AX,BHAGWAN MARINE LIMITED,AU0000340663,EQY,ORDINARY FULLY PAID,0.27,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2720,BHP,BHP.AX,BHP.AX,BHP GROUP LIMITED,AU000000BHP4,EQY,ORDINARY FULLY PAID,59.4,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2722,BRI,BRI.AX,BRI.AX,BIG RIVER INDUSTRIES LIMITED,AU000000BRI8,EQY,ORDINARY FULLY PAID,1.395,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2724,BIM,BIM.AX,BIM.AX,BINDI METALS LIMITED,AU0000217580,EQY,ORDINARY FULLY PAID,0.095,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2732,BGT,BGT.AX,BGT.AX,BIO-GENE TECHNOLOGY LTD,AU000000BGT8,EQY,ORDINARY FULLY PAID,0.019,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2735,BIO,BIO.AX,BIO.AX,BIOME AUSTRALIA LIMITED,AU0000184137,EQY,ORDINARY FULLY PAID,0.265,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2736,BIT,BIT.AX,BIT.AX,BIOTRON LIMITED,AU000000BIT4,EQY,ORDINARY FULLY PAID,0.003,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2739,BIS,BIS.AX,BIS.AX,BISALLOY STEEL GROUP LIMITED,AU000000BIS6,EQY,ORDINARY FULLY PAID,4.45,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2741,BSR,BSR.AX,BSR.AX,BISON RESOURCES LIMITED,AU0000459505,EQY,ORDINARY FULLY PAID,0.44,29/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2746,BKI,BKI.AX,BKI.AX,BKI INVESTMENT COMPANY LIMITED,AU000000BKI3,EQY,ORDINARY FULLY PAID,1.825,30/06/2026,listed_investment_vehicle_conditional,include_conditional,lic_lit_equity_like_confirm_in_validation,medium,True,False,False,asx_code,company_name,isin_code,security_type
v2.20E,ASX,outputs\full_universe_source_acquisition\raw\asx_v2_20c\downloads\asx_isin_xls_direct.xls,ISIN,2747,BKB,BKB.AX,BKB.AX,BLACK BEAR MINERALS LIMITED,AU0000433351,EQY,ORDINARY FULLY PAID,0.445,30/06/2026,ordinary_equity,include_candidate,ordinary_equity_signal,high,True,False,False,asx_code,company_name,isin_code,security_type
