row_number,classification,matched_terms,reason,isin,ticker,name,exchange,country,mic,currency,source_provider,asset_type,instrument_type,instrument_scope
1852,non_blocking_equity_context,fund;closed_end_fund,Common stock / ordinary share context.,,MFIC,MidCap Financial Investment Corporation - Closed End Fund,NASDAQ,USA,,,nasdaq_trader_nasdaqlisted,,COMMON_STOCK,IN_SCOPE
2052,non_blocking_equity_context,fund;closed_end_fund,Common stock / ordinary share context.,,NSLR,Neostellar Capital Corp. - Closed End Fund,NASDAQ,USA,,,nasdaq_trader_nasdaqlisted,,COMMON_STOCK,IN_SCOPE
2115,non_blocking_equity_context,fund;closed_end_fund,Common stock / ordinary share context.,,OCCI,"OFS Credit Company, Inc. - Closed End Fund",NASDAQ,USA,,,nasdaq_trader_nasdaqlisted,,COMMON_STOCK,IN_SCOPE
2120,non_blocking_equity_context,fund;closed_end_fund,Common stock / ordinary share context.,,OCSL,Oaktree Specialty Lending Corporation - Closed End Fund,NASDAQ,USA,,,nasdaq_trader_nasdaqlisted,,COMMON_STOCK,IN_SCOPE
2131,non_blocking_equity_context,fund;closed_end_fund,Common stock / ordinary share context.,,OFS,OFS Capital Corporation - Closed End Fund,NASDAQ,USA,,,nasdaq_trader_nasdaqlisted,,COMMON_STOCK,IN_SCOPE
2201,non_blocking_equity_context,fund;closed_end_fund,Common stock / ordinary share context.,,OXLC,Oxford Lane Capital Corp. - Closed End Fund,NASDAQ,USA,,,nasdaq_trader_nasdaqlisted,,COMMON_STOCK,IN_SCOPE
2202,non_blocking_equity_context,fund;closed_end_fund,Common stock / ordinary share context.,,OXSQ,Oxford Square Capital Corp. - Closed End Fund,NASDAQ,USA,,,nasdaq_trader_nasdaqlisted,,COMMON_STOCK,IN_SCOPE
2358,non_blocking_equity_context,fund;closed_end_fund,Common stock / ordinary share context.,,PSEC,Prospect Capital Corporation - Closed End Fund,NASDAQ,USA,,,nasdaq_trader_nasdaqlisted,,COMMON_STOCK,IN_SCOPE
2406,non_blocking_equity_context,fund;closed_end_fund,Common stock / ordinary share context.,,QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund - Closed End Fund,NASDAQ,USA,,,nasdaq_trader_nasdaqlisted,,COMMON_STOCK,IN_SCOPE
2425,non_blocking_equity_context,fund;closed_end_fund,Common stock / ordinary share context.,,RAND,Rand Capital Corporation - Closed End Fund,NASDAQ,USA,,,nasdaq_trader_nasdaqlisted,,COMMON_STOCK,IN_SCOPE
2681,non_blocking_equity_context,fund;closed_end_fund,Common stock / ordinary share context.,,SLRC,SLR Investment Corp. - Closed End Fund,NASDAQ,USA,,,nasdaq_trader_nasdaqlisted,,COMMON_STOCK,IN_SCOPE
2834,non_blocking_equity_context,fund;closed_end_fund,Common stock / ordinary share context.,,TBLD,Thornburg Income Builder Opportunities Trust - Closed End Fund,NASDAQ,USA,,,nasdaq_trader_nasdaqlisted,,COMMON_STOCK,IN_SCOPE
2841,non_blocking_equity_context,fund;closed_end_fund,Common stock / ordinary share context.,,TCPC,BlackRock TCP Capital Corp. - Closed End Fund,NASDAQ,USA,,,nasdaq_trader_nasdaqlisted,,COMMON_STOCK,IN_SCOPE
3120,non_blocking_equity_context,fund;closed_end_fund,Common stock / ordinary share context.,,WHF,"WhiteHorse Finance, Inc. - Closed End Fund",NASDAQ,USA,,,nasdaq_trader_nasdaqlisted,,COMMON_STOCK,IN_SCOPE
3175,residual_review_required,note,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,XELLL,"Xcel Energy Inc. - 6.25% Junior Subordinated Notes, Series due 2085",NASDAQ,USA,,,nasdaq_trader_nasdaqlisted,,COMMON_STOCK,IN_SCOPE
3269,non_blocking_equity_context,fund,Common stock / ordinary share context.,,ACP,abrdn Income Credit Strategies Fund Common Shares,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3272,non_blocking_equity_context,fund,Common stock / ordinary share context.,,ACV,Virtus Diversified Income & Convertible Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3280,non_blocking_equity_context,fund,Common stock / ordinary share context.,,ADX,Adams Diversified Equity Fund Inc.,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3282,non_blocking_equity_context,fund,Common stock / ordinary share context.,,AEF,"abrdn Emerging Markets ex-China Fund, Inc. Common Stock",NYSE American,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3291,non_blocking_equity_context,fund,Common stock / ordinary share context.,,AFB,AllianceBernstein National Municipal Income Fund Inc,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3293,residual_review_required,debenture,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AFGB,"American Financial Group, Inc. 5.875% Subordinated Debentures due 2059",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3294,residual_review_required,debenture,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AFGC,"American Financial Group, Inc. 5.125% Subordinated Debentures due 2059",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3295,residual_review_required,debenture,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AFGD,"American Financial Group, Inc. 5.625% Subordinated Debentures due 2060",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3296,residual_review_required,debenture,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AFGE,"American Financial Group, Inc. 4.500% Subordinated Debentures due 2060",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3301,non_blocking_equity_context,fund,Common stock / ordinary share context.,,AGD,abrdn Global Dynamic Dividend Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3321,non_blocking_equity_context,fund,Common stock / ordinary share context.,,AIO,Virtus Artificial Intelligence & Technology Opportunities Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3339,residual_review_required,debenture,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ALL$B,Allstate Corporation (The) 5.100% Fixed-to-Floating Rate Subordinated Debentures due 2053,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3377,non_blocking_equity_context,fund,Common stock / ordinary share context.,,AOD,abrdn Total Dynamic Dividend Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3393,residual_review_required,note,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,AQNB,"Algonquin Power & Utilities Corp. 6.20% Fixed-to-Floating Subordinated Notes Series 2019-A due July 1, 2079",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3396,non_blocking_equity_context,fund,Common stock / ordinary share context.,,ARDC,"Ares Dynamic Credit Allocation Fund, Inc. Common Shares",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3416,non_blocking_equity_context,fund,Common stock / ordinary share context.,,ASG,"Liberty All-Star Growth Fund, Inc.",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3417,non_blocking_equity_context,fund,Common stock / ordinary share context.,,ASGI,abrdn Global Infrastructure Income Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3426,residual_review_required,debenture,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,ATHS,Athene Holding Ltd. 7.250% Fixed-Rate Reset Junior Subordinated Debentures due 2064,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3444,non_blocking_equity_context,fund,Common stock / ordinary share context.,,AVK,Advent Convertible and Income Fund,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3449,non_blocking_equity_context,fund,Common stock / ordinary share context.,,AWF,Alliancebernstein Global High Income Fund,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3452,non_blocking_equity_context,fund,Common stock / ordinary share context.,,AWP,abrdn Global Premier Properties Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3501,non_blocking_equity_context,fund,Common stock / ordinary share context.,,BCV,"Bancroft Fund, Ltd.",NYSE American,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3513,residual_review_required,note,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,BEPH,Brookfield BRP Holdings (Canada) Inc. 4.625% Perpetual Subordinated Notes,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3514,residual_review_required,note,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,BEPI,Brookfield BRP Holdings (Canada) Inc. 4.875% Perpetual Subordinated Notes,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3515,residual_review_required,note,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,BEPJ,Brookfield BRP Holdings (Canada) Inc. 7.250% Perpetual Subordinated Notes,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3524,non_blocking_equity_context,fund,Common stock / ordinary share context.,,BGB,Blackstone Strategic Credit 2027 Term Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3525,non_blocking_equity_context,fund,Common stock / ordinary share context.,,BGH,Barings Global Short Duration High Yield Fund Common Shares of Beneficial Interests,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3532,non_blocking_equity_context,fund,Common stock / ordinary share context.,,BGX,Blackstone Long Short Credit Income Fund Common Shares,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3547,residual_review_required,note,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,BIPI,BIP Bermuda Holdings I Limited 5.125% Perpetual Subordinated Notes,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3577,residual_review_required,note,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,BNJ,Brookfield Finance Inc. 4.50% Perpetual Subordinated Notes,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3590,non_blocking_equity_context,fund,Common stock / ordinary share context.,,BPRE,Bluerock Private Real Estate Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3604,non_blocking_equity_context,fund,Common stock / ordinary share context.,,BRW,Saba Capital Income & Opportunities Fund SBI,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3607,non_blocking_equity_context,fund,Common stock / ordinary share context.,,BSL,Blackstone Senior Floating Rate 2027 Term Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3615,non_blocking_equity_context,fund,Common stock / ordinary share context.,,BTO,John Hancock Financial Opportunities Fund Common Stock,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3629,non_blocking_equity_context,fund,Common stock / ordinary share context.,,BWG,BrandywineGLOBAL Global Income Opportunities Fund Inc.,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3639,non_blocking_equity_context,fund,Common stock / ordinary share context.,,BXSL,Blackstone Secured Lending Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3648,non_blocking_equity_context,fund,Common stock / ordinary share context.,,CAF,Morgan Stanley China A Share Fund Inc. Common Stock,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3673,non_blocking_equity_context,fund,Common stock / ordinary share context.,,CCIF,Carlyle Credit Income Fund Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3686,non_blocking_equity_context,fund,Common stock / ordinary share context.,,CEE,"The Central and Eastern Europe Fund, Inc. (The) Common Stock",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3691,non_blocking_equity_context,fund,Common stock / ordinary share context.,,CFND,C1 Fund Inc. Common Stock,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3708,non_blocking_equity_context,fund,Common stock / ordinary share context.,,CII,"BlackRock Enhanced Large Cap Core Fund, Inc. Common Stock",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3709,non_blocking_equity_context,fund,Common stock / ordinary share context.,,CIK,"Credit Suisse Asset Management Income Fund, Inc. Common Stock",NYSE American,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3723,non_blocking_equity_context,fund,Common stock / ordinary share context.,,CLM,"Cornerstone Strategic Investment Fund, Inc. Common Shares",NYSE American,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3751,residual_review_required,debenture,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,CNO$A,"CNO Financial Group, Inc. 5.125% Subordinated Debentures due 2060",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3788,non_blocking_equity_context,fund,Common stock / ordinary share context.,,CRF,"Cornerstone Total Return Fund, Inc. (The) Common Stock",NYSE American,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3846,non_blocking_equity_context,fund,Common stock / ordinary share context.,,DBL,DoubleLine Opportunistic Credit Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3852,residual_review_required,note,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,DCBG,"Dime Commercial Bancshares, Inc. 9.000% Junior Subordinated Notes",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3875,non_blocking_equity_context,fund,Common stock / ordinary share context.,,DHF,BNY Mellon High Yield Strategies Fund Common Stock,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3880,non_blocking_equity_context,fund,Common stock / ordinary share context.,,DHY,Credit Suisse High Yield Credit Fund Common Stock,NYSE American,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3891,non_blocking_equity_context,fund,Common stock / ordinary share context.,,DLY,DoubleLine Yield Opportunities Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3892,non_blocking_equity_context,fund,Common stock / ordinary share context.,,DMA,Destra Multi-Alternative Fund Common Stock,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3894,non_blocking_equity_context,fund,Common stock / ordinary share context.,,DMO,Western Asset Mortgage Opportunity Fund Inc. Common Stock,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3898,non_blocking_equity_context,fund,Common stock / ordinary share context.,,DNP,"DNP Select Income Fund, Inc. Common Stock",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3907,non_blocking_equity_context,fund,Common stock / ordinary share context.,,DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3909,non_blocking_equity_context,fund,Common stock / ordinary share context.,,DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3911,non_blocking_equity_context,fund,Common stock / ordinary share context.,,DSU,"Blackrock Debt Strategies Fund, Inc. Common Stock",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3914,residual_review_required,debenture,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,DTB,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3916,non_blocking_equity_context,fund,Common stock / ordinary share context.,,DTF,DTF Tax-Free Income 2028 Term Fund Inc. Common Stock,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3917,residual_review_required,debenture,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,DTG,DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3918,residual_review_required,debenture,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,DTK,DTE Energy Company 2025 Series H 6.25% Junior Subordinated Debentures due 2085,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3920,residual_review_required,debenture,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3922,residual_review_required,debenture,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,DUKB,Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3932,non_blocking_equity_context,fund,Common stock / ordinary share context.,,EAD,Allspring Income Opportunities Fund Common Shares,NYSE American,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3940,non_blocking_equity_context,fund,Common stock / ordinary share context.,,ECF,Ellsworth Growth and Income Fund Ltd.,NYSE American,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3946,non_blocking_equity_context,fund,Common stock / ordinary share context.,,EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc. Common Stock",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3947,non_blocking_equity_context,fund,Common stock / ordinary share context.,,EDF,Virtus Stone Harbor Emerging Markets Income Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3950,non_blocking_equity_context,fund,Common stock / ordinary share context.,,EEA,"The European Equity Fund, Inc. Common Stock",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3954,non_blocking_equity_context,fund,Common stock / ordinary share context.,,EFR,Eaton Vance Senior Floating-Rate Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3964,non_blocking_equity_context,fund,Common stock / ordinary share context.,,EHI,Western Asset Global High Income Fund Inc Common Stock,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3979,non_blocking_equity_context,fund,Common stock / ordinary share context.,,EMD,Western Asset Emerging Markets Debt Fund Inc Common Stock,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3981,non_blocking_equity_context,fund,Common stock / ordinary share context.,,EMF,Templeton Emerging Markets Fund Common Stock,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3983,non_blocking_equity_context,fund,Common stock / ordinary share context.,,EMO,ClearBridge Energy Midstream Opportunity Fund Inc. Common Stock,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3991,non_blocking_equity_context,fund,Common stock / ordinary share context.,,EOD,Allspring Global Dividend Opportunity Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3993,non_blocking_equity_context,fund,Common stock / ordinary share context.,,EOI,Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
3995,non_blocking_equity_context,fund,Common stock / ordinary share context.,,EOS,Eaton Vance Enhance Equity Income Fund II Common Stock,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4012,non_blocking_equity_context,fund,Common stock / ordinary share context.,,ERC,Allspring Multi-Sector Income Fund Common Stock,NYSE American,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4013,non_blocking_equity_context,fund,Common stock / ordinary share context.,,ERH,Allspring Utilities and High Income Fund Common Shares,NYSE American,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4026,non_blocking_equity_context,fund,Common stock / ordinary share context.,,ETB,Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4028,non_blocking_equity_context,fund,Common stock / ordinary share context.,,ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4029,non_blocking_equity_context,fund,Common stock / ordinary share context.,,ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4035,non_blocking_equity_context,fund,Common stock / ordinary share context.,,ETV,Eaton Vance Corporation Eaton Vance Tax-Managed Buy-Write Opportunities Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4036,non_blocking_equity_context,fund,Common stock / ordinary share context.,,ETW,Eaton Vance Corporation Eaton Vance Tax-Managed Global Buy-Write Opportunites Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4038,non_blocking_equity_context,fund,Common stock / ordinary share context.,,ETY,"Eaton Vance Tax-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4043,non_blocking_equity_context,fund,Common stock / ordinary share context.,,EVG,Eaton Vance Short Diversified Income Fund Eaton Vance Short Duration Diversified Income Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4049,non_blocking_equity_context,fund,Common stock / ordinary share context.,,EVT,Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4052,non_blocking_equity_context,fund,Common stock / ordinary share context.,,EVV,Eaton Vance Limited Duration Income Fund Common Shares of Beneficial Interest,NYSE American,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4054,non_blocking_equity_context,fund,Common stock / ordinary share context.,,EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4062,non_blocking_equity_context,fund,Common stock / ordinary share context.,,FAX,"abrdn Asia-Pacific Income Fund, Inc. Common Stock",NYSE American,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4073,non_blocking_equity_context,fund,Common stock / ordinary share context.,,FCT,First Trust Senior Floating Rate Income Fund II Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4082,non_blocking_equity_context,fund,Common stock / ordinary share context.,,FFA,First Trust Enhanced Equity Income Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4095,non_blocking_equity_context,fund,Common stock / ordinary share context.,,FLC,Flaherty & Crumrine Total Return Fund Inc Common Stock,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4105,non_blocking_equity_context,fund,Common stock / ordinary share context.,,FMN,Federated Hermes Premier Municipal Income Fund,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4107,non_blocking_equity_context,fund,Common stock / ordinary share context.,,FMY,First Trust Mortgage Income Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4116,non_blocking_equity_context,fund,Common stock / ordinary share context.,,FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc. Common Stock",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4123,non_blocking_equity_context,fund,Common stock / ordinary share context.,,FRA,Blackrock Floating Rate Income Strategies Fund Inc Common Stock,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4132,non_blocking_equity_context,fund,Common stock / ordinary share context.,,FSSL,FS Specialty Lending Fund Common Shares of Beneficial Interest,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4135,non_blocking_equity_context,fund,Common stock / ordinary share context.,,FTHY,First Trust High Yield Opportunities 2027 Term Fund Common Stock,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4160,non_blocking_equity_context,fund,Common stock / ordinary share context.,,GCV,"Gabelli Convertible and Income Securities Fund, Inc. (The) Common Stock",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4163,non_blocking_equity_context,fund,Common stock / ordinary share context.,,GDL,"GDL Fund, The Common Shares of Beneficial Interest",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4164,non_blocking_equity_context,fund,Common stock / ordinary share context.,,GDO,Western Asset Global Corporate Opportunity Fund Inc. Common Stock,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4175,non_blocking_equity_context,fund,Common stock / ordinary share context.,,GF,"New Germany Fund, Inc. (The) Common Stock",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4187,non_blocking_equity_context,fund,Common stock / ordinary share context.,,GHY,"PGIM Global High Yield Fund, Inc.",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4194,residual_review_required,certificate,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,GJP,"Synthetic Fixed-Income Securities, Inc. on behalf of STRATS (SM) Trust for Dominion Resources, Inc. Securities, Series 2005-6, Floating Rate Structured Repackaged Asset-Backed Trust Securities (STRATS) Certificates",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4197,residual_review_required,certificate,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,GJT,"Synthetic Fixed-Income Securities, Inc. Floating Rate Structured Repackaged Asset-Backed Trust Securities Certificates, Series 2006-3",NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
4200,residual_review_required,debenture,Potential non-common-equity or fund-like instrument needs review/exclusion policy before scoring.,,GL$D,Globe Life Inc. 4.25% Junior Subordinated Debentures due 2061,NYSE,USA,,,nasdaq_trader_otherlisted,,COMMON_STOCK,IN_SCOPE
