candidate_id,source_phase,source_provider,source_market,source_country,exchange,mic,source_artifact_id,source_file,source_sheet,source_row_number,raw_stock_code,stock_code,ticker,ticker_yahoo,symbol,name,category,sub_category,instrument_family,candidate_scope_flag,board_lot,isin,expiry_date,subject_to_stamp_duty,shortsell_eligible,cas_eligible,vcm_eligible,admitted_to_ccass,debt_securities_board_lot_nominal,debt_securities_investor_type,pos_eligible,spread_table,trading_currency,rmb_counter,duplicate_stock_code_within_hkex_extract,dry_run_only,canonical_validation_status,expanded_rebuild_status,validation_phase,validation_status,validation_reason,matched_dataset,match_count,net_new_candidate,canonical_validation_dry_run_only,v2_19p_append_order,v2_19p_target_dataset,v2_19p_schema_mode,v2_19p_ticker_normalized,v2_19p_isin_normalized
HKEX_09195,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3675,09195,09195,09195.HK,09195.HK,09195.HK,HS S&P500-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,100,HK0000998515,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,289,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09195.HK,HK0000998515
HKEX_09196,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3676,09196,09196,09196.HK,09196.HK,09196.HK,A BOS USD MM-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,1,HK0000939758,,,Y,Y,,Y,,,Y,3,USD,83196,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,290,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09196.HK,HK0000939758
HKEX_09403,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3681,09403,09403,09403.HK,09403.HK,09403.HK,CAM HSI ESG-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,10,HK0000873676,,,Y,Y,,Y,,,Y,5,USD,83403,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,291,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09403.HK,HK0000873676
HKEX_09404,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3682,09404,09404,09404.HK,09404.HK,09404.HK,CAM MSCIINDIA-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,100,HK0001040226,,,Y,Y,,Y,,,Y,5,USD,83404,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,292,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09404.HK,HK0001040226
HKEX_09406,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3683,09406,09406,09406.HK,09406.HK,09406.HK,PA TECHSELECT-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0001174678,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,293,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09406.HK,HK0001174678
HKEX_09411,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3684,09411,09411,09411.HK,09411.HK,09411.HK,PP ASIA IGUSD-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0001061131,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,294,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09411.HK,HK0001061131
HKEX_09415,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3685,09415,09415,09415.HK,09415.HK,09415.HK,A GXS&P500CC-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,25,HK0001149464,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,295,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09415.HK,HK0001149464
HKEX_09416,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3686,09416,09416,09416.HK,09416.HK,09416.HK,A GX HSCEICC-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,100,HK0000978954,,,Y,Y,,Y,,,Y,5,USD,83416,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,296,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09416.HK,HK0000978954
HKEX_09418,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3687,09418,09418,09418.HK,09418.HK,09418.HK,CAM DIGI GOLD-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,10,HK0001279816,,,Y,Y,,Y,,,Y,5,USD,83418,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,297,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09418.HK,HK0001279816
HKEX_09425,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3688,09425,09425,09425.HK,09425.HK,09425.HK,MBC ETH-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,100,HK0001175493,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,298,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09425.HK,HK0001175493
HKEX_09428,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3689,09428,09428,09428.HK,09428.HK,09428.HK,GX CL HK-US-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0001279691,,,Y,Y,,Y,,,Y,5,USD,83428,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,299,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09428.HK,HK0001279691
HKEX_09430,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3690,09430,09430,09430.HK,09430.HK,09430.HK,MBC BTC-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,100,HK0001175501,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,300,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09430.HK,HK0001175501
HKEX_09434,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3691,09434,09434,09434.HK,09434.HK,09434.HK,EFUND DIGITAL-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,100,HK0001229001,,,Y,Y,,Y,,,Y,5,USD,83434,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,301,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09434.HK,HK0001229001
HKEX_09437,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3692,09437,09437,09437.HK,09437.HK,09437.HK,BOS CSOE HIDV-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,100,HK0001028304,,,Y,Y,,Y,,,Y,5,USD,83437,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,302,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09437.HK,HK0001028304
HKEX_09439,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3693,09439,09439,09439.HK,09439.HK,09439.HK,HGI BTC-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,100,HK0001014197,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,303,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09439.HK,HK0001014197
HKEX_09440,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3694,09440,09440,09440.HK,09440.HK,09440.HK,GX 0-3M UST-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0001084349,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,304,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09440.HK,HK0001084349
HKEX_09446,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3695,09446,09446,09446.HK,09446.HK,09446.HK,CAM 20 UST A-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,1,HK0001006805,,,Y,Y,,Y,,,Y,3,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,305,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09446.HK,HK0001006805
HKEX_09450,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3696,09450,09450,09450.HK,09450.HK,09450.HK,GX 3-5Y UST-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0001025037,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,306,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09450.HK,HK0001025037
HKEX_09451,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3697,09451,09451,09451.HK,09451.HK,09451.HK,A GXNASDAQCC-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,25,HK0001149449,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,307,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09451.HK,HK0001149449
HKEX_09455,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3698,09455,09455,09455.HK,09455.HK,09455.HK,INVESCO QQQ-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,1,US46090E1038,,,Y,Y,,Y,,,Y,5,USD,83455,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,308,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09455.HK,US46090E1038
HKEX_09460,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3699,09460,09460,09460.HK,09460.HK,09460.HK,CAM SOL-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,100,HK0001198149,,,Y,Y,,Y,,,Y,5,USD,83460,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,309,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09460.HK,HK0001198149
HKEX_09472,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3700,09472,09472,09472.HK,09472.HK,09472.HK,A CAM USDTMMF-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,1,HK0001224945,,,Y,Y,,Y,,,Y,3,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,310,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09472.HK,HK0001224945
HKEX_09477,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3701,09477,09477,09477.HK,09477.HK,09477.HK,PA EW SELECT-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0001174660,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,311,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09477.HK,HK0001174660
HKEX_09478,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3702,09478,09478,09478.HK,09478.HK,09478.HK,PPKSA G SUKUK-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0001135596,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,312,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09478.HK,HK0001135596
HKEX_09480,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3703,09480,09480,09480.HK,09480.HK,09480.HK,A VP USD MM-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,1,HK0001207866,,,Y,Y,,Y,,,Y,3,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,313,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09480.HK,HK0001207866
HKEX_09483,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3704,09483,09483,09483.HK,09483.HK,09483.HK,EFUND APAC HD-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,100,HK0001176731,,,Y,Y,,Y,,,Y,5,USD,83483,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,314,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09483.HK,HK0001176731
HKEX_09489,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3705,09489,09489,09489.HK,09489.HK,09489.HK,EFUND AI-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,100,HK0001182432,,,Y,Y,,Y,,,Y,5,USD,83489,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,315,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09489.HK,HK0001182432
HKEX_09801,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3742,09801,09801,09801.HK,09801.HK,09801.HK,ISHARES CHINA-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,200,HK2801040828,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,316,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09801.HK,HK2801040828
HKEX_09803,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3743,09803,09803,09803.HK,09803.HK,09803.HK,PP BEDROCK-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,500,HK0000366176,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,317,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09803.HK,HK0000366176
HKEX_09804,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3744,09804,09804,09804.HK,09804.HK,09804.HK,PREMIA VIET-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0000515871,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,318,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09804.HK,HK0000515871
HKEX_09805,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3745,09805,09805,09805.HK,09805.HK,09805.HK,CG BS CNASEAN-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,100,HK0001247144,,,Y,Y,,Y,,,Y,5,USD,82805,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,319,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09805.HK,HK0001247144
HKEX_09806,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3746,09806,09806,09806.HK,09806.HK,09806.HK,GX CN CONSUME-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0000562634,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,320,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09806.HK,HK0000562634
HKEX_09807,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3747,09807,09807,09807.HK,09807.HK,09807.HK,GX CN ROBO&AI-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0000637857,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,321,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09807.HK,HK0000637857
HKEX_09809,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3748,09809,09809,09809.HK,09809.HK,09809.HK,GX CN CLN EN-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0000562675,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,322,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09809.HK,HK0000562675
HKEX_09810,v2.19N,HKEX,Hong Kong,Hong Kong,HKEX,XHKG,hkex_repair_01_full_list_of_securities,outputs\full_universe_source_acquisition\raw\hkex_v2_19l_fix\01_full_list_of_securities.xlsx,ListOfSecurities,3749,09810,09810,09810.HK,09810.HK,09810.HK,PREMIAEMASEAN-U,Exchange Traded Products,Exchange Traded Funds,fund_or_etp,potential_candidate_pending_canonical_validation,50,HK0000433414,,,Y,Y,,Y,,,Y,5,USD,,False,True,not_performed_v2_19n,not_performed_v2_19o,v2.19O,net_new_pending_expanded_rebuild,no_match_found,not_found_in_active_or_current_candidate,0,True,True,323,outputs\full_universe_source_acquisition\expanded_universe_candidate_hkex_v2_19p.csv,current_candidate_headers_preserved,09810.HK,HK0000433414
