promotion_id,candidate_id,source_id,raw_symbol,raw_name,raw_exchange,raw_series,raw_isin,confidence_bucket,review_required,net_new_bucket,promoted_to_candidate_dataset,expanded_candidate_row_index,promotion_policy,promotion_notes
9b37e72ff55cba8d,967770799e9b7981,nse_securities_available_equity_segment,JINDRILL,Jindal Drilling And Industries Limited,NSE,EQ,INE742C01031,high,False,potential_net_new_high,True,39179,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
0c16d80e108e0ec7,f60420998411937c,nse_securities_available_equity_segment,JINDWORLD,Jindal Worldwide Limited,NSE,EQ,INE247D01039,high,False,potential_net_new_high,True,39180,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
114be3bb0f9fd0b3,9a346f0ce37cfca8,nse_securities_available_equity_segment,JIOFIN,Jio Financial Services Limited,NSE,EQ,INE758E01017,high,False,potential_net_new_high,True,39181,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
a8091fd2f7236bfe,d54e1cbbf5025383,nse_securities_available_equity_segment,JISLDVREQS,Jain Irrigation Systems Limited,NSE,EQ,IN9175A01010,high,False,potential_net_new_high,True,39182,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
108317c16cd71b02,0dcd26de77d7cfd2,nse_securities_available_equity_segment,JISLJALEQS,Jain Irrigation Systems Limited,NSE,EQ,INE175A01038,high,False,potential_net_new_high,True,39183,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
dfe35bf2f9b1d1c9,525d7816674685e1,nse_securities_available_equity_segment,JITFINFRA,JITF Infralogistics Limited,NSE,EQ,INE863T01013,high,False,potential_net_new_high,True,39184,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
6312e02d496e359e,85ffba1062537c7f,nse_securities_available_equity_segment,JKCEMENT,JK Cement Limited,NSE,EQ,INE823G01014,high,False,potential_net_new_high,True,39185,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
ed8fdb1163a1c814,ee0e5f1935026f4e,nse_securities_available_equity_segment,JKIL,J.Kumar Infraprojects Limited,NSE,EQ,INE576I01022,high,False,potential_net_new_high,True,39186,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
df0488173f098a24,ead96cf82a250454,nse_securities_available_equity_segment,JKLAKSHMI,JK Lakshmi Cement Limited,NSE,EQ,INE786A01032,high,False,potential_net_new_high,True,39187,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
65af6ef783b99245,9f3b51306d2b88ed,nse_securities_available_equity_segment,JKPAPER,JK Paper Limited,NSE,EQ,INE789E01012,high,False,potential_net_new_high,True,39188,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
6102d957c3b20260,f7011d47dd653358,nse_securities_available_equity_segment,JKTYRE,JK Tyre & Industries Limited,NSE,EQ,INE573A01042,high,False,potential_net_new_high,True,39189,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
137b0f73e3e595d9,ee1660cf374d9bf1,nse_securities_available_equity_segment,JLHL,Jupiter Life Line Hospitals Limited,NSE,EQ,INE682M01020,high,False,potential_net_new_high,True,39190,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
f18c03c872ec1b74,118a81b823f3e585,nse_securities_available_equity_segment,JMA,Jullundur Motor Agency (Delhi) Limited,NSE,EQ,INE412C01023,high,False,potential_net_new_high,True,39191,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
2e41d62656c92700,a1e669ac6fab5d8f,nse_securities_available_equity_segment,JMFINANCIL,JM Financial Limited,NSE,EQ,INE780C01023,high,False,potential_net_new_high,True,39192,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
de6cdee5c27831b2,741a08087d652a8c,nse_securities_available_equity_segment,JNKINDIA,JNK India Limited,NSE,EQ,INE0OAF01028,high,False,potential_net_new_high,True,39193,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
a83d2e220903af5a,41038764004a3a79,nse_securities_available_equity_segment,JNPR,Juniper Green Energy Limited,NSE,EQ,INE05C901015,high,False,potential_net_new_high,True,39194,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
e6090cd3231e8630,8d2b1d4043595495,nse_securities_available_equity_segment,JPOLYINVST,Jindal Poly Investment and Finance Company Limited,NSE,EQ,INE147P01019,high,False,potential_net_new_high,True,39195,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
a99c41e319b74c1e,94a3972880b89b04,nse_securities_available_equity_segment,JPPOWER,Jaiprakash Power Ventures Limited,NSE,EQ,INE351F01018,high,False,potential_net_new_high,True,39196,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
f3c3c7ea9c3dfe88,31b173f03fdb1c65,nse_securities_available_equity_segment,JSL,Jindal Stainless Limited,NSE,EQ,INE220G01021,high,False,potential_net_new_high,True,39197,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
1f71e9bacfedee2b,7c3dd2fdc445055d,nse_securities_available_equity_segment,JSLL,Jeena Sikho Lifecare Limited,NSE,EQ,INE0J5801029,high,False,potential_net_new_high,True,39198,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
a0882cc3b7614dd4,1354b3142204dbe4,nse_securities_available_equity_segment,JSWCEMENT,JSW Cement Limited,NSE,EQ,INE718I01012,high,False,potential_net_new_high,True,39199,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
a72505feae833512,f388abdcbfd492e2,nse_securities_available_equity_segment,JSWDULUX,JSW Dulux Limited,NSE,EQ,INE133A01011,high,False,potential_net_new_high,True,39200,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
3bc496e11ddca0d7,5158bf0aaab81b1c,nse_securities_available_equity_segment,JSWENERGY,JSW Energy Limited,NSE,EQ,INE121E01018,high,False,potential_net_new_high,True,39201,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
f4b0b1e1d51e63bd,7ea3b3a6300c5ce6,nse_securities_available_equity_segment,JSWHL,JSW Holdings Limited,NSE,EQ,INE824G01012,high,False,potential_net_new_high,True,39202,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
144c800e0469f38c,5f1cfc9e0424656e,nse_securities_available_equity_segment,JSWINFRA,JSW Infrastructure Limited,NSE,EQ,INE880J01026,high,False,potential_net_new_high,True,39203,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
b737487ab70287a0,38327d70f5090066,nse_securities_available_equity_segment,JSWSTEEL,JSW Steel Limited,NSE,EQ,INE019A01038,high,False,potential_net_new_high,True,39204,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
51260eceec0fda8b,14dac1657093e793,nse_securities_available_equity_segment,JTEKTINDIA,Jtekt India Limited,NSE,EQ,INE643A01035,high,False,potential_net_new_high,True,39205,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
30b6b59639c5dc40,0c19db78b71836d6,nse_securities_available_equity_segment,JTLIND,JTL INDUSTRIES LIMITED,NSE,EQ,INE391J01032,high,False,potential_net_new_high,True,39206,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
0b03244edb418e3f,4bb692758cc34b9f,nse_securities_available_equity_segment,JUBLCPL,Jubilant Agri and Consumer Products Limited,NSE,EQ,INE03CC01015,high,False,potential_net_new_high,True,39207,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
71f1a2a8eea27ef7,ff4be63b5b3d125c,nse_securities_available_equity_segment,JUBLFOOD,Jubilant Foodworks Limited,NSE,EQ,INE797F01020,high,False,potential_net_new_high,True,39208,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
ce187cf30054034d,548148c003d7b0db,nse_securities_available_equity_segment,JUBLINGREA,Jubilant Ingrevia Limited,NSE,EQ,INE0BY001018,high,False,potential_net_new_high,True,39209,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
a4c108b6557bfce7,f4655afa9c948fe9,nse_securities_available_equity_segment,JUBLPHARMA,Jubilant Pharmova Limited,NSE,EQ,INE700A01033,high,False,potential_net_new_high,True,39210,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
961f195e3c3ebbcf,40050e6c3d002bd4,nse_securities_available_equity_segment,JUNIPER,Juniper Hotels Limited,NSE,EQ,INE696F01016,high,False,potential_net_new_high,True,39211,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
785366a84741d217,e68de40dbfa5ffad,nse_securities_available_equity_segment,JUSTDIAL,Just Dial Limited,NSE,EQ,INE599M01018,high,False,potential_net_new_high,True,39212,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
aa61ce2543d724ab,7bf65ffca291d6bd,nse_securities_available_equity_segment,JWL,Jupiter Wagons Limited,NSE,EQ,INE209L01016,high,False,potential_net_new_high,True,39213,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
19fbd1fa8f1417c2,dd73ca1a81e47213,nse_securities_available_equity_segment,JYOTHYLAB,Jyothy Labs Limited,NSE,EQ,INE668F01031,high,False,potential_net_new_high,True,39214,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
eee26e9e6d906655,39efa0a4f604c7f4,nse_securities_available_equity_segment,JYOTICNC,Jyoti CNC Automation Limited,NSE,EQ,INE980O01024,high,False,potential_net_new_high,True,39215,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
9aa10c3ea0a3a11e,00ef0e3bf1a1e956,nse_securities_available_equity_segment,JYOTISTRUC,Jyoti Structures Limited,NSE,EQ,INE197A01024,high,False,potential_net_new_high,True,39216,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
7aac51827bed989c,9065b406658daea8,nse_securities_available_equity_segment,KABRAEXTRU,Kabra Extrusion Technik Limited,NSE,EQ,INE900B01029,high,False,potential_net_new_high,True,39217,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
84f848cfdcd99922,deef8087c9942dc3,nse_securities_available_equity_segment,KAJARIACER,Kajaria Ceramics Limited,NSE,EQ,INE217B01036,high,False,potential_net_new_high,True,39218,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
eab0bc7304923ebe,1eb312f1b8435df9,nse_securities_available_equity_segment,KALAMANDIR,Sai Silks (Kalamandir) Limited,NSE,EQ,INE438K01021,high,False,potential_net_new_high,True,39219,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
a8e87b19a55cbfd3,a6a3c4337615397f,nse_securities_available_equity_segment,KALPATARU,Kalpataru Limited,NSE,EQ,INE227J01012,high,False,potential_net_new_high,True,39220,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
ebdf7361a2ccbac4,4662ad0d6a43ad23,nse_securities_available_equity_segment,KALYANIFRG,Kalyani Forge Limited,NSE,EQ,INE314G01014,high,False,potential_net_new_high,True,39221,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
10f565c2b8c11a6d,9ca9f2281bd61dc5,nse_securities_available_equity_segment,KALYANKJIL,Kalyan Jewellers India Limited,NSE,EQ,INE303R01014,high,False,potential_net_new_high,True,39222,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
f80dd9afa8c6ff07,2981e8cd4c00cf60,nse_securities_available_equity_segment,KAMAHOLD,Kama Holdings Limited,NSE,EQ,INE411F01010,high,False,potential_net_new_high,True,39223,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
6c75dc5e6365dd02,6a2fee012ee1aed9,nse_securities_available_equity_segment,KAMATHOTEL,Kamat Hotels (I) Limited,NSE,EQ,INE967C01018,high,False,potential_net_new_high,True,39224,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
acd844f6d4e2a6ab,69857fa9fccec3ce,nse_securities_available_equity_segment,KAMOPAINTS,Kamdhenu Ventures Limited,NSE,EQ,INE0BTI01037,high,False,potential_net_new_high,True,39225,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
eedf761cc244606a,a4fdd26abd1333d5,nse_securities_available_equity_segment,KANANIIND,Kanani Industries Limited,NSE,EQ,INE879E01037,high,False,potential_net_new_high,True,39226,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
00c6857820cab9a1,a9320fee48196c92,nse_securities_available_equity_segment,KANPRPLA,Kanpur Plastipack Limited,NSE,EQ,INE694E01014,high,False,potential_net_new_high,True,39227,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
c205f72090d74ddf,2a12feb3470664e1,nse_securities_available_equity_segment,KANSAINER,Kansai Nerolac Paints Limited,NSE,EQ,INE531A01024,high,False,potential_net_new_high,True,39228,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
ef5fc1646a150f28,36639ff8580de172,nse_securities_available_equity_segment,KAPSTON,Kapston Services Limited,NSE,EQ,INE542Z01028,high,False,potential_net_new_high,True,39229,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
09641355b1fed347,11af74c3d2a73c21,nse_securities_available_equity_segment,KARMAENG,Karma Energy Limited,NSE,EQ,INE725L01011,high,False,potential_net_new_high,True,39230,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
09b04c6837a1b66b,ee5a85abce045fbf,nse_securities_available_equity_segment,KAVDEFENCE,Kavveri Defence & Wireless Technologies Limited,NSE,EQ,INE641C01019,high,False,potential_net_new_high,True,39231,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
9106d30083e73262,dddb70eeee9eee73,nse_securities_available_equity_segment,KAYA,Kaya Limited,NSE,EQ,INE587G01015,high,False,potential_net_new_high,True,39232,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
fb1260b906102a76,9ea7e897713db4b1,nse_securities_available_equity_segment,KAYNES,Kaynes Technology India Limited,NSE,EQ,INE918Z01012,high,False,potential_net_new_high,True,39233,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
2979bb29fbf80c13,892a1a9e6eabcef3,nse_securities_available_equity_segment,KCP,KCP Limited,NSE,EQ,INE805C01028,high,False,potential_net_new_high,True,39234,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
7d6e2f88fd275867,beb098aab167aa40,nse_securities_available_equity_segment,KCPSUGIND,KCP Sugar and Industries Corporation Limited,NSE,EQ,INE790B01024,high,False,potential_net_new_high,True,39235,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
a98bba4b5d0fae3e,c275a84d797ad81d,nse_securities_available_equity_segment,KDDL,KDDL Limited,NSE,EQ,INE291D01011,high,False,potential_net_new_high,True,39236,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
18a364b65c174cb2,16c34e1dc5d7049c,nse_securities_available_equity_segment,KEC,KEC International Limited,NSE,EQ,INE389H01022,high,False,potential_net_new_high,True,39237,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
5634d29caaf3b493,e3510442d447bb08,nse_securities_available_equity_segment,KECL,Kirloskar Electric Company Limited,NSE,EQ,INE134B01017,high,False,potential_net_new_high,True,39238,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
62bd0763d5cb26ad,e4625f31da3c7170,nse_securities_available_equity_segment,KEEPLEARN,DSJ Keep Learning Limited,NSE,EQ,INE055C01020,high,False,potential_net_new_high,True,39239,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
87c59941110118d8,abcdc83269d2d45e,nse_securities_available_equity_segment,KEI,KEI Industries Limited,NSE,EQ,INE878B01027,high,False,potential_net_new_high,True,39240,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
e3be9e8eb491db3b,4f211b46fdc3e07a,nse_securities_available_equity_segment,KELLTONTEC,Kellton Tech Solutions Limited,NSE,EQ,INE164B01030,high,False,potential_net_new_high,True,39241,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
83f4f6257518f26e,3e9cf1c671f99571,nse_securities_available_equity_segment,KENNAMET,Kennametal India Limited,NSE,EQ,INE717A01029,high,False,potential_net_new_high,True,39242,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
9e2af7d4d5e59335,f4a3cfa81a3882fb,nse_securities_available_equity_segment,KERNEX,Kernex Microsystems (India) Limited,NSE,EQ,INE202H01019,high,False,potential_net_new_high,True,39243,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
a0d87802cc13fee9,204b6431c380ec30,nse_securities_available_equity_segment,KEYFINSERV,Keynote Financial Services Limited,NSE,EQ,INE681C01015,high,False,potential_net_new_high,True,39244,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
d82b6f3eb91d5045,59eb974fb92efa3f,nse_securities_available_equity_segment,KFINTECH,Kfin Technologies Limited,NSE,EQ,INE138Y01010,high,False,potential_net_new_high,True,39245,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
bf3704d4221380df,aa0ea6f734c4638e,nse_securities_available_equity_segment,KHAICHEM,Khaitan Chemicals & Fertilizers Limited,NSE,EQ,INE745B01028,high,False,potential_net_new_high,True,39246,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
a50d4e199ef6ccdc,af57bb491dc7e2b9,nse_securities_available_equity_segment,KHAITANLTD,Khaitan (India) Limited,NSE,EQ,INE731C01018,high,False,potential_net_new_high,True,39247,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
cb6e6fe1d814795b,d08298ebf8a52b7b,nse_securities_available_equity_segment,KHANDSE,Khandwala Securities Limited,NSE,EQ,INE060B01014,high,False,potential_net_new_high,True,39248,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
2b6231f6dd5e406e,43d11f8707b74997,nse_securities_available_equity_segment,KICL,Kalyani Investment Company Limited,NSE,EQ,INE029L01018,high,False,potential_net_new_high,True,39249,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
17dceaf71c46f1f3,2cb6aefbf8d834f3,nse_securities_available_equity_segment,KIMS,Krishna Institute of Medical Sciences Limited,NSE,EQ,INE967H01025,high,False,potential_net_new_high,True,39250,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
21d551203922f4b7,0086c6dba7782edb,nse_securities_available_equity_segment,KINGFA,Kingfa Science & Technology (India) Limited,NSE,EQ,INE473D01015,high,False,potential_net_new_high,True,39251,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
b6c12398154a8bab,0acac91c4d67c426,nse_securities_available_equity_segment,KIOCL,KIOCL Limited,NSE,EQ,INE880L01014,high,False,potential_net_new_high,True,39252,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
13a2965d2dc23ca6,383e1be2cb90f356,nse_securities_available_equity_segment,KIRANVYPAR,Kiran Vyapar Limited,NSE,EQ,INE555P01013,high,False,potential_net_new_high,True,39253,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
b5bb04a93a081a23,5cefbfc5d765b897,nse_securities_available_equity_segment,KIRIINDUS,Kiri Industries Limited,NSE,EQ,INE415I01015,high,False,potential_net_new_high,True,39254,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
8b1e7c938431d5cf,8ffb1a65f0fc713c,nse_securities_available_equity_segment,KIRLFER,Kirloskar Ferrous Industries Limited,NSE,EQ,INE884B01025,high,False,potential_net_new_high,True,39255,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
abf6b3eb93f980e6,89031de48a3fce99,nse_securities_available_equity_segment,KIRLOSBROS,Kirloskar Brothers Limited,NSE,EQ,INE732A01036,high,False,potential_net_new_high,True,39256,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
63df51fb48e22160,b49fc7b3dbd92dff,nse_securities_available_equity_segment,KIRLOSENG,Kirloskar Oil Engines Limited,NSE,EQ,INE146L01010,high,False,potential_net_new_high,True,39257,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
59c2bfc4c94c2949,984e5d9365b36fcd,nse_securities_available_equity_segment,KIRLOSIND,Kirloskar Industries Limited,NSE,EQ,INE250A01039,high,False,potential_net_new_high,True,39258,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
9bb07250e4a35c45,3ef9336220bc7c43,nse_securities_available_equity_segment,KIRLPNU,Kirloskar Pneumatic Company Limited,NSE,EQ,INE811A01020,high,False,potential_net_new_high,True,39259,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
ca452e8e0866adb6,eadb146cc88b5c20,nse_securities_available_equity_segment,KISSHT,OnEMI Technology Solutions Limited,NSE,EQ,INE12F801023,high,False,potential_net_new_high,True,39260,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
bbe0379364c028ca,a0c212574f58c691,nse_securities_available_equity_segment,KITEX,Kitex Garments Limited,NSE,EQ,INE602G01020,high,False,potential_net_new_high,True,39261,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
d72f2d2c8d36e222,9500edbdc94ba048,nse_securities_available_equity_segment,KKCL,Kewal Kiran Clothing Limited,NSE,EQ,INE401H01017,high,False,potential_net_new_high,True,39262,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
e181b0fe40af29f0,4a1538227373789d,nse_securities_available_equity_segment,KLBRENG-B,Kilburn Engineering Limited,NSE,EQ,INE338F01015,high,False,potential_net_new_high,True,39263,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
d734b0ccb9dfca6f,c71e3f9951169865,nse_securities_available_equity_segment,KMEW,Knowledge Marine & Engineering Works Limited,NSE,EQ,INE0CJD01029,high,False,potential_net_new_high,True,39264,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
e5ff0bf271e50670,685e2fc885df760e,nse_securities_available_equity_segment,KMSUGAR,K.M.Sugar Mills Limited,NSE,EQ,INE157H01023,high,False,potential_net_new_high,True,39265,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
93d8ed187e31a5ca,cd40233949967488,nse_securities_available_equity_segment,KNACK,Knack Packaging Limited,NSE,EQ,INE17QZ01016,high,False,potential_net_new_high,True,39266,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
2381f92e483dd077,9134f6a224300bf8,nse_securities_available_equity_segment,KNAGRI,KN Agri Resources Limited,NSE,EQ,INE0KNW01016,high,False,potential_net_new_high,True,39267,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
c4b888b681218592,768396ec46972021,nse_securities_available_equity_segment,KNRCON,KNR Constructions Limited,NSE,EQ,INE634I01029,high,False,potential_net_new_high,True,39268,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
7c45375d9d644299,6767e5fc7de7c63a,nse_securities_available_equity_segment,KOHINOOR,Kohinoor Foods Limited,NSE,EQ,INE080B01012,high,False,potential_net_new_high,True,39269,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
10564bbfafa2b8a2,b3596197a0e63511,nse_securities_available_equity_segment,KOKUYOCMLN,Kokuyo Camlin Limited,NSE,EQ,INE760A01029,high,False,potential_net_new_high,True,39270,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
d357be5bef18ddd2,23b5f255a865199d,nse_securities_available_equity_segment,KOLTEPATIL,Kolte - Patil Developers Limited,NSE,EQ,INE094I01018,high,False,potential_net_new_high,True,39271,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
14be6d6db6c89430,164aafe389a23532,nse_securities_available_equity_segment,KOTARISUG,Kothari Sugars And Chemicals Limited,NSE,EQ,INE419A01022,high,False,potential_net_new_high,True,39272,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
d90bc8e3decf5a3d,b2a9f4b5d7c5b5fc,nse_securities_available_equity_segment,KOTHARIPET,Kothari Petrochemicals Limited,NSE,EQ,INE720A01015,high,False,potential_net_new_high,True,39273,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
2ae749ee0bbc2e57,df6b805800b4e1ae,nse_securities_available_equity_segment,KOTHARIPRO,Kothari Products Limited,NSE,EQ,INE823A01017,high,False,potential_net_new_high,True,39274,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
07dfc58948b2d5ce,1d8ad93bb163e7d9,nse_securities_available_equity_segment,KOTIC,Kothari Industrial Corporation Limited,NSE,EQ,INE972A01020,high,False,potential_net_new_high,True,39275,include_safe_high_confidence_equity_segment_eq_only_in_candidate_dataset,candidate dataset only; canonical remains unchanged
